order_item_id,order_id,product_id,quantity,unit_price,discount_pct,discount_amount,net_line_sales
OI0038570,O0020697,P0590,1,1440.85,7.98,114.98,1325.87
OI0038571,O0020698,P0035,3,963.73,12.41,358.8,2532.39
OI0038572,O0020698,P0059,1,151.76,11.88,18.03,133.73
OI0038573,O0020699,P0890,1,169.91,9.6,16.31,153.6
OI0038574,O0020699,P0736,1,767.0,17.6,134.99,632.01
OI0038575,O0020699,P0618,1,533.15,10.12,53.95,479.2
OI0038576,O0020699,P0794,2,982.58,16.24,319.14,1646.02
OI0038577,O0020699,P0515,1,1411.26,18.28,257.98,1153.28
OI0038578,O0020700,P1413,2,913.54,3.66,66.87,1760.21
OI0038579,O0020700,P0081,1,155.22,21.74,33.74,121.48
OI0038580,O0020701,P0582,1,662.76,19.23,127.45,535.31
OI0038581,O0020702,P0623,1,190.31,10.89,20.72,169.59
OI0038582,O0020702,P1217,1,585.81,14.72,86.23,499.58
OI0038583,O0020703,P0311,1,1346.42,8.13,109.46,1236.96
OI0038584,O0020704,P0773,1,55.92,8.27,4.62,51.3
OI0038585,O0020705,P0486,1,1212.85,11.65,141.3,1071.55
OI0038586,O0020705,P0972,1,1266.95,15.49,196.25,1070.7
OI0038587,O0020706,P1086,1,850.59,10.29,87.53,763.06
OI0038588,O0020707,P0168,1,667.49,15.93,106.33,561.16
OI0038589,O0020708,P0233,2,618.65,0,0.0,1237.3
OI0038590,O0020709,P0786,1,532.04,14.44,76.83,455.21
OI0038591,O0020710,P0569,2,1078.73,0,0.0,2157.46
OI0038592,O0020710,P1473,1,386.0,16.31,62.96,323.04
OI0038593,O0020711,P1343,1,728.4,24.3,177.0,551.4
OI0038594,O0020712,P0024,1,714.29,4.47,31.93,682.36
OI0038595,O0020713,P0576,1,94.37,1.5,1.42,92.95
OI0038596,O0020713,P0504,1,1407.73,0.78,10.98,1396.75
OI0038597,O0020713,P0327,1,1448.92,23.56,341.37,1107.55
OI0038598,O0020714,P1370,1,1494.61,0.01,0.15,1494.46
OI0038599,O0020714,P0667,3,185.3,0,0.0,555.9
OI0038600,O0020714,P0830,2,663.92,5.78,76.75,1251.09
OI0038601,O0020714,P1464,1,1427.79,5.07,72.39,1355.4
OI0038602,O0020714,P0838,2,143.91,2.39,6.88,280.94
OI0038603,O0020715,P0023,2,1252.52,21.53,539.34,1965.7
OI0038604,O0020716,P1427,1,269.44,24.33,65.55,203.89
OI0038605,O0020717,P0902,1,1138.16,14.08,160.25,977.91
OI0038606,O0020718,P0747,1,882.96,13.52,119.38,763.58
OI0038607,O0020718,P1279,1,1164.85,3.27,38.09,1126.76
OI0038608,O0020719,P0032,3,1400.48,2.81,118.06,4083.38
OI0038609,O0020719,P0635,1,77.51,7.22,5.6,71.91
OI0038610,O0020719,P1365,1,1439.57,8.1,116.61,1322.96
OI0038611,O0020719,P0071,1,59.94,9.57,5.74,54.2
OI0038612,O0020720,P0208,2,1149.2,16.22,372.8,1925.6
OI0038613,O0020720,P0606,1,1259.5,5.73,72.17,1187.33
OI0038614,O0020720,P1270,1,183.6,5.86,10.76,172.84
OI0038615,O0020720,P0762,1,814.76,4.6,37.48,777.28
OI0038616,O0020721,P0786,1,532.04,10.34,55.01,477.03
OI0038617,O0020721,P0588,2,117.83,19.38,45.67,189.99
OI0038618,O0020721,P0124,1,1335.61,27.75,370.63,964.98
OI0038619,O0020722,P0187,3,229.98,17.19,118.6,571.34
OI0038620,O0020722,P0669,1,759.07,2.89,21.94,737.13
OI0038621,O0020723,P0977,1,487.58,9.61,46.86,440.72
OI0038622,O0020724,P1373,1,657.53,8.92,58.65,598.88
OI0038623,O0020725,P0843,1,1174.56,8.31,97.61,1076.95
OI0038624,O0020725,P0970,3,307.63,10.62,98.01,824.88
OI0038625,O0020726,P0284,1,225.55,8.69,19.6,205.95
OI0038626,O0020726,P1180,1,266.63,0,0.0,266.63
OI0038627,O0020726,P0430,1,299.94,4.03,12.09,287.85
OI0038628,O0020727,P0558,2,62.7,14.59,18.3,107.1
OI0038629,O0020728,P0104,1,626.48,12.24,76.68,549.8
OI0038630,O0020729,P1026,1,510.12,25.3,129.06,381.06
OI0038631,O0020729,P1056,3,364.83,12.95,141.74,952.75
OI0038632,O0020729,P1032,2,1171.24,5.46,127.9,2214.58
OI0038633,O0020729,P0885,1,540.71,14.92,80.67,460.04
OI0038634,O0020730,P1097,1,1007.73,6.46,65.1,942.63
OI0038635,O0020730,P0307,1,803.71,14.58,117.18,686.53
OI0038636,O0020731,P1230,1,319.31,22.73,72.58,246.73
OI0038637,O0020731,P0065,1,55.28,13.37,7.39,47.89
OI0038638,O0020731,P1469,1,1365.58,29.79,406.81,958.77
OI0038639,O0020732,P0724,1,121.94,4.12,5.02,116.92
OI0038640,O0020732,P0005,1,759.54,18.22,138.39,621.15
OI0038641,O0020732,P0006,1,215.16,6.55,14.09,201.07
OI0038642,O0020733,P0668,2,63.32,11.97,15.16,111.48
OI0038643,O0020733,P1436,1,866.73,0,0.0,866.73
OI0038644,O0020734,P0430,1,299.94,12.07,36.2,263.74
OI0038645,O0020735,P0119,2,427.15,7.33,62.62,791.68
OI0038646,O0020736,P1277,1,1298.99,10.64,138.21,1160.78
OI0038647,O0020736,P1468,1,757.9,7.03,53.28,704.62
OI0038648,O0020736,P0968,3,1205.12,8.89,321.41,3293.95
OI0038649,O0020736,P0595,1,973.73,8.56,83.35,890.38
OI0038650,O0020736,P0823,1,268.25,8.76,23.5,244.75
OI0038651,O0020737,P1379,2,1497.83,4.69,140.5,2855.16
OI0038652,O0020737,P0582,1,662.76,0,0.0,662.76
OI0038653,O0020738,P0094,2,266.92,12.58,67.16,466.68
OI0038654,O0020739,P0209,1,827.18,18.13,149.97,677.21
OI0038655,O0020740,P1025,1,40.66,5.0,2.03,38.63
OI0038656,O0020741,P0172,1,1372.81,7.6,104.33,1268.48
OI0038657,O0020742,P0593,4,640.07,1.8,46.09,2514.19
OI0038658,O0020743,P1245,2,828.51,10.6,175.64,1481.38
OI0038659,O0020743,P0827,1,308.11,20.53,63.25,244.86
OI0038660,O0020744,P0515,2,1411.26,18.63,525.84,2296.68
OI0038661,O0020745,P0944,1,454.84,16.3,74.14,380.7
OI0038662,O0020746,P1314,3,379.52,11.15,126.95,1011.61
OI0038663,O0020747,P1033,1,859.57,10.13,87.07,772.5
OI0038664,O0020747,P0064,1,1434.02,12.3,176.38,1257.64
OI0038665,O0020747,P0419,4,907.88,13.73,498.61,3132.91
OI0038666,O0020748,P0075,1,257.78,11.34,29.23,228.55
OI0038667,O0020749,P0698,1,222.23,15.01,33.36,188.87
OI0038668,O0020749,P1278,1,601.52,14.73,88.6,512.92
OI0038669,O0020750,P0464,2,1093.53,15.99,349.71,1837.35
OI0038670,O0020750,P0127,1,607.35,6.44,39.11,568.24
OI0038671,O0020751,P0098,3,1307.08,0.56,21.96,3899.28
OI0038672,O0020751,P0531,1,1160.48,12.38,143.67,1016.81
OI0038673,O0020751,P0257,1,855.7,6.99,59.81,795.89
OI0038674,O0020752,P1056,1,364.83,19.36,70.63,294.2
OI0038675,O0020752,P1019,1,24.56,18.1,4.45,20.11
OI0038676,O0020752,P0359,4,330.57,18.96,250.7,1071.58
OI0038677,O0020752,P0595,1,973.73,11.2,109.06,864.67
OI0038678,O0020752,P0590,2,1440.85,2.75,79.25,2802.45
OI0038679,O0020753,P0062,1,694.17,17.06,118.43,575.74
OI0038680,O0020753,P0854,2,1393.68,8.1,225.78,2561.58
OI0038681,O0020754,P1086,1,850.59,12.72,108.2,742.39
OI0038682,O0020755,P0979,1,1288.94,11.23,144.75,1144.19
OI0038683,O0020755,P0592,2,266.72,17.13,91.38,442.06
OI0038684,O0020756,P0581,1,345.17,16.43,56.71,288.46
OI0038685,O0020757,P0683,3,585.9,10.25,180.16,1577.54
OI0038686,O0020757,P0517,1,1225.63,15.99,195.98,1029.65
OI0038687,O0020758,P0139,3,445.15,4.34,57.96,1277.49
OI0038688,O0020758,P0774,3,550.13,3.26,53.8,1596.59
OI0038689,O0020758,P0459,1,707.74,0.06,0.42,707.32
OI0038690,O0020758,P1011,1,1383.18,11.07,153.12,1230.06
OI0038691,O0020759,P1274,1,779.76,6.99,54.51,725.25
OI0038692,O0020759,P1062,1,41.38,6.22,2.57,38.81
OI0038693,O0020760,P0652,1,195.41,17.54,34.27,161.14
OI0038694,O0020760,P0055,1,948.22,3.98,37.74,910.48
OI0038695,O0020760,P0511,1,976.96,6.69,65.36,911.6
OI0038696,O0020760,P0528,1,581.94,11.6,67.51,514.43
OI0038697,O0020761,P1365,1,1439.57,2.41,34.69,1404.88
OI0038698,O0020761,P1090,1,551.21,10.02,55.23,495.98
OI0038699,O0020762,P0330,1,1307.65,7.11,92.97,1214.68
OI0038700,O0020762,P0289,1,326.44,11.23,36.66,289.78
OI0038701,O0020762,P1288,3,1144.15,5.62,192.9,3239.55
OI0038702,O0020762,P1363,1,1029.91,7.46,76.83,953.08
OI0038703,O0020763,P0703,1,580.49,3.43,19.91,560.58
OI0038704,O0020764,P1245,2,828.51,10.49,173.82,1483.2
OI0038705,O0020764,P1393,2,81.65,15.11,24.67,138.63
OI0038706,O0020764,P0554,1,754.41,1.81,13.65,740.76
OI0038707,O0020764,P1457,1,122.64,7.89,9.68,112.96
OI0038708,O0020765,P0446,2,1136.19,13.28,301.77,1970.61
OI0038709,O0020765,P0987,1,310.39,8.76,27.19,283.2
OI0038710,O0020766,P1233,1,847.1,14.56,123.34,723.76
OI0038711,O0020767,P0083,1,727.13,7.66,55.7,671.43
OI0038712,O0020768,P0859,1,356.48,12.07,43.03,313.45
OI0038713,O0020769,P0231,2,1323.15,16.66,440.87,2205.43
OI0038714,O0020769,P0971,1,1010.04,10.84,109.49,900.55
OI0038715,O0020770,P0320,1,1481.47,0.5,7.41,1474.06
OI0038716,O0020770,P0849,1,434.93,25.11,109.21,325.72
OI0038717,O0020770,P0717,1,340.06,12.27,41.73,298.33
OI0038718,O0020771,P0713,1,524.97,5.93,31.13,493.84
OI0038719,O0020772,P0940,3,294.44,0.33,2.91,880.41
OI0038720,O0020773,P1325,1,1440.02,12.92,186.05,1253.97
OI0038721,O0020774,P1440,3,940.21,23.7,668.49,2152.14
OI0038722,O0020775,P0939,1,952.71,18.13,172.73,779.98
OI0038723,O0020775,P1271,1,552.69,8.13,44.93,507.76
OI0038724,O0020775,P0220,3,854.67,7.94,203.58,2360.43
OI0038725,O0020776,P0752,2,1032.55,2.18,45.02,2020.08
OI0038726,O0020777,P0942,3,927.61,10.79,300.27,2482.56
OI0038727,O0020778,P0822,1,316.48,21.65,68.52,247.96
OI0038728,O0020778,P1287,1,37.17,12.26,4.56,32.61
OI0038729,O0020779,P1317,1,1492.79,11.32,168.98,1323.81
OI0038730,O0020780,P1308,1,593.69,10.13,60.14,533.55
OI0038731,O0020780,P0686,1,1313.42,1.18,15.5,1297.92
OI0038732,O0020781,P1308,1,593.69,11.41,67.74,525.95
OI0038733,O0020781,P0543,3,116.25,16.01,55.83,292.92
OI0038734,O0020782,P1064,1,725.53,20.62,149.6,575.93
OI0038735,O0020782,P0279,1,927.56,9.0,83.48,844.08
OI0038736,O0020783,P0564,4,800.76,7.7,246.63,2956.41
OI0038737,O0020783,P1372,1,1387.98,10.15,140.88,1247.1
OI0038738,O0020784,P0167,1,591.5,0,0.0,591.5
OI0038739,O0020784,P0088,1,1118.48,11.18,125.05,993.43
OI0038740,O0020784,P1330,2,248.91,0.71,3.53,494.29
OI0038741,O0020785,P0227,2,907.6,18.44,334.72,1480.48
OI0038742,O0020786,P0171,2,1257.65,20.05,504.32,2010.98
OI0038743,O0020786,P0040,1,454.07,30.73,139.54,314.53
OI0038744,O0020787,P1442,1,1482.13,18.19,269.6,1212.53
OI0038745,O0020787,P0211,1,930.07,10.25,95.33,834.74
OI0038746,O0020788,P1175,3,1199.21,4.81,173.05,3424.58
OI0038747,O0020788,P1038,1,621.04,15.11,93.84,527.2
OI0038748,O0020789,P1195,1,179.09,19.36,34.67,144.42
OI0038749,O0020789,P1417,1,155.05,9.24,14.33,140.72
OI0038750,O0020790,P1305,1,1289.47,16.92,218.18,1071.29
OI0038751,O0020790,P0910,1,1222.5,13.73,167.85,1054.65
OI0038752,O0020791,P0018,1,262.23,12.04,31.57,230.66
OI0038753,O0020791,P1123,1,1222.61,4.98,60.89,1161.72
OI0038754,O0020792,P1333,2,838.04,6.43,107.77,1568.31
OI0038755,O0020793,P1473,1,386.0,10.67,41.19,344.81
OI0038756,O0020794,P1131,1,1373.2,7.56,103.81,1269.39
OI0038757,O0020795,P0055,1,948.22,11.53,109.33,838.89
OI0038758,O0020795,P0624,1,1131.14,22.21,251.23,879.91
OI0038759,O0020795,P0387,1,1063.53,19.47,207.07,856.46
OI0038760,O0020796,P1227,1,123.79,20.97,25.96,97.83
OI0038761,O0020796,P1496,1,1176.79,13.67,160.87,1015.92
OI0038762,O0020797,P0786,1,532.04,10.41,55.39,476.65
OI0038763,O0020798,P0949,1,276.25,9.48,26.19,250.06
OI0038764,O0020798,P0008,1,38.24,6.5,2.49,35.75
OI0038765,O0020799,P1230,1,319.31,7.76,24.78,294.53
OI0038766,O0020799,P0939,1,952.71,23.46,223.51,729.2
OI0038767,O0020800,P0896,1,481.15,17.54,84.39,396.76
OI0038768,O0020800,P0265,2,1094.42,20.21,442.36,1746.48
OI0038769,O0020801,P1276,1,633.15,17.59,111.37,521.78
OI0038770,O0020801,P0833,1,590.97,5.18,30.61,560.36
OI0038771,O0020802,P1235,1,1488.19,5.16,76.79,1411.4
OI0038772,O0020803,P0379,2,1231.35,1.17,28.81,2433.89
OI0038773,O0020804,P0373,1,321.74,10.28,33.07,288.67
OI0038774,O0020805,P1331,1,972.48,4.11,39.97,932.51
OI0038775,O0020806,P1346,1,252.79,23.13,58.47,194.32
OI0038776,O0020806,P0161,1,783.88,12.28,96.26,687.62
OI0038777,O0020807,P1303,2,915.3,14.44,264.34,1566.26
OI0038778,O0020808,P1377,1,1296.25,8.34,108.11,1188.14
OI0038779,O0020808,P0237,1,1018.66,9.29,94.63,924.03
OI0038780,O0020809,P0170,1,1267.2,14.62,185.26,1081.94
OI0038781,O0020809,P0115,1,1480.76,13.4,198.42,1282.34
OI0038782,O0020809,P1378,2,971.13,6.16,119.64,1822.62
OI0038783,O0020809,P0961,1,1453.37,3.84,55.81,1397.56
OI0038784,O0020810,P0635,1,77.51,9.21,7.14,70.37
OI0038785,O0020811,P0788,2,920.4,8.66,159.41,1681.39
OI0038786,O0020811,P1184,1,1340.59,12.68,169.99,1170.6
OI0038787,O0020811,P0742,1,912.25,12.11,110.47,801.78
OI0038788,O0020811,P1179,1,781.72,19.8,154.78,626.94
OI0038789,O0020812,P1043,2,1398.02,24.72,691.18,2104.86
OI0038790,O0020812,P0918,1,487.47,20.12,98.08,389.39
OI0038791,O0020812,P0549,2,1177.24,23.91,562.96,1791.52
OI0038792,O0020813,P1195,2,179.09,19.0,68.05,290.13
OI0038793,O0020813,P0600,1,493.99,8.23,40.66,453.33
OI0038794,O0020813,P0650,1,430.38,11.05,47.56,382.82
OI0038795,O0020814,P0179,3,86.88,16.89,44.02,216.62
OI0038796,O0020815,P0547,1,914.34,10.12,92.53,821.81
OI0038797,O0020816,P0997,1,1151.31,13.41,154.39,996.92
OI0038798,O0020816,P1218,2,1298.97,9.57,248.62,2349.32
OI0038799,O0020817,P0676,1,185.45,4.87,9.03,176.42
OI0038800,O0020818,P1039,1,324.66,15.88,51.56,273.1
OI0038801,O0020818,P0561,3,676.6,9.54,193.64,1836.16
OI0038802,O0020819,P1035,1,543.47,21.23,115.38,428.09
OI0038803,O0020820,P0350,1,1134.76,13.64,154.78,979.98
OI0038804,O0020821,P0601,1,356.03,14.34,51.05,304.98
OI0038805,O0020822,P0986,1,43.17,11.4,4.92,38.25
OI0038806,O0020822,P0179,3,86.88,12.17,31.72,228.92
OI0038807,O0020822,P0953,1,304.22,10.46,31.82,272.4
OI0038808,O0020823,P0588,2,117.83,5.55,13.08,222.58
OI0038809,O0020823,P0884,2,229.08,6.38,29.23,428.93
OI0038810,O0020823,P1343,2,728.4,17.32,252.32,1204.48
OI0038811,O0020823,P0594,1,525.77,4.34,22.82,502.95
OI0038812,O0020824,P0898,1,119.23,3.77,4.49,114.74
OI0038813,O0020825,P1133,1,1028.01,21.54,221.43,806.58
OI0038814,O0020826,P1421,2,258.64,15.85,81.99,435.29
OI0038815,O0020826,P0624,1,1131.14,0,0.0,1131.14
OI0038816,O0020826,P0203,1,436.62,16.3,71.17,365.45
OI0038817,O0020826,P0089,1,972.05,10.13,98.47,873.58
OI0038818,O0020827,P0857,3,1001.33,14.2,426.57,2577.42
OI0038819,O0020827,P1495,1,154.94,10.13,15.7,139.24
OI0038820,O0020827,P0894,1,449.65,10.43,46.9,402.75
OI0038821,O0020827,P1306,1,51.16,11.99,6.13,45.03
OI0038822,O0020828,P0586,2,26.31,17.25,9.08,43.54
OI0038823,O0020828,P0247,1,590.82,0,0.0,590.82
OI0038824,O0020829,P0233,1,618.65,1.79,11.07,607.58
OI0038825,O0020830,P0980,1,762.75,20.59,157.05,605.7
OI0038826,O0020830,P0440,1,1022.87,1.89,19.33,1003.54
OI0038827,O0020830,P0444,2,1157.85,13.37,309.61,2006.09
OI0038828,O0020830,P1204,2,1220.68,14.64,357.42,2083.94
OI0038829,O0020831,P1293,1,1004.41,6.62,66.49,937.92
OI0038830,O0020831,P0432,1,1484.17,14.99,222.48,1261.69
OI0038831,O0020832,P0594,3,525.77,28.7,452.69,1124.62
OI0038832,O0020832,P1178,2,615.0,19.94,245.26,984.74
OI0038833,O0020832,P0639,2,1385.88,9.73,269.69,2502.07
OI0038834,O0020832,P0003,2,1375.05,3.12,85.8,2664.3
OI0038835,O0020833,P0185,2,751.29,0,0.0,1502.58
OI0038836,O0020834,P1450,1,126.29,3.71,4.69,121.6
OI0038837,O0020834,P0489,2,337.48,5.56,37.53,637.43
OI0038838,O0020835,P0985,1,1239.07,4.02,49.81,1189.26
OI0038839,O0020835,P0166,1,649.25,0.51,3.31,645.94
OI0038840,O0020835,P0425,1,773.53,13.47,104.19,669.34
OI0038841,O0020835,P1087,3,227.25,16.9,115.22,566.53
OI0038842,O0020836,P0493,1,850.36,16.98,144.39,705.97
OI0038843,O0020837,P1117,1,799.76,14.2,113.57,686.19
OI0038844,O0020837,P1352,3,702.54,8.0,168.61,1939.01
OI0038845,O0020838,P0171,1,1257.65,10.94,137.59,1120.06
OI0038846,O0020838,P0208,1,1149.2,18.42,211.68,937.52
OI0038847,O0020839,P0686,1,1313.42,15.4,202.27,1111.15
OI0038848,O0020839,P0649,1,857.14,1.89,16.2,840.94
OI0038849,O0020840,P0805,1,23.68,15.43,3.65,20.03
OI0038850,O0020841,P0160,3,560.81,0,0.0,1682.43
OI0038851,O0020841,P1168,1,476.18,7.95,37.86,438.32
OI0038852,O0020842,P0296,1,569.04,10.68,60.77,508.27
OI0038853,O0020843,P0014,3,1402.62,12.64,531.87,3675.99
OI0038854,O0020844,P0360,3,1026.71,19.95,614.49,2465.64
OI0038855,O0020844,P0444,2,1157.85,1.44,33.35,2282.35
OI0038856,O0020845,P0802,2,711.52,8.43,119.96,1303.08
OI0038857,O0020846,P0164,1,42.59,9.74,4.15,38.44
OI0038858,O0020846,P0618,2,533.15,8.53,90.96,975.34
OI0038859,O0020846,P0729,1,1313.01,19.02,249.73,1063.28
OI0038860,O0020846,P1198,1,1118.9,13.83,154.74,964.16
OI0038861,O0020846,P0196,1,327.45,22.52,73.74,253.71
OI0038862,O0020847,P0787,1,232.59,19.72,45.87,186.72
OI0038863,O0020847,P0619,3,189.96,22.02,125.49,444.39
OI0038864,O0020848,P0339,1,1341.86,18.89,253.48,1088.38
OI0038865,O0020848,P1421,3,258.64,9.57,74.26,701.66
OI0038866,O0020848,P1397,2,1483.32,13.06,387.44,2579.2
OI0038867,O0020849,P0595,1,973.73,10.54,102.63,871.1
OI0038868,O0020850,P0238,1,972.08,11.01,107.03,865.05
OI0038869,O0020851,P0142,1,239.2,13.26,31.72,207.48
OI0038870,O0020851,P0814,2,477.35,15.6,148.93,805.77
OI0038871,O0020851,P0230,4,1407.35,5.41,304.55,5324.85
OI0038872,O0020852,P0865,1,1378.93,22.58,311.36,1067.57
OI0038873,O0020853,P0008,1,38.24,2.64,1.01,37.23
OI0038874,O0020853,P0198,2,1195.64,21.35,510.54,1880.74
OI0038875,O0020853,P0424,1,441.88,16.91,74.72,367.16
OI0038876,O0020854,P1307,3,224.43,25.12,169.13,504.16
OI0038877,O0020855,P0510,2,1002.74,7.08,141.99,1863.49
OI0038878,O0020855,P0085,2,1031.08,5.83,120.22,1941.94
OI0038879,O0020856,P0953,2,304.22,14.32,87.13,521.31
OI0038880,O0020857,P0137,2,638.6,15.22,194.39,1082.81
OI0038881,O0020857,P0206,1,408.67,0,0.0,408.67
OI0038882,O0020857,P0183,2,1301.15,4.68,121.79,2480.51
OI0038883,O0020858,P0195,1,555.86,2.51,13.95,541.91
OI0038884,O0020859,P0612,3,1269.18,10.99,418.45,3389.09
OI0038885,O0020860,P0684,3,1310.13,6.67,262.16,3668.23
OI0038886,O0020861,P0862,1,1064.3,0,0.0,1064.3
OI0038887,O0020862,P0164,1,42.59,6.85,2.92,39.67
OI0038888,O0020863,P0452,1,993.96,23.9,237.56,756.4
OI0038889,O0020864,P0336,2,38.93,7.05,5.49,72.37
OI0038890,O0020865,P0163,1,419.7,5.26,22.08,397.62
OI0038891,O0020866,P1318,1,1249.24,21.55,269.21,980.03
OI0038892,O0020867,P0976,4,613.06,21.18,519.38,1932.86
OI0038893,O0020867,P0902,2,1138.16,28.19,641.69,1634.63
OI0038894,O0020867,P0126,2,63.5,20.8,26.42,100.58
OI0038895,O0020867,P1477,1,665.59,15.16,100.9,564.69
OI0038896,O0020868,P0545,2,975.3,17.74,346.04,1604.56
OI0038897,O0020869,P0811,2,887.16,9.81,174.06,1600.26
OI0038898,O0020869,P1461,2,1228.66,23.91,587.55,1869.77
OI0038899,O0020870,P1299,2,558.78,14.81,165.51,952.05
OI0038900,O0020871,P0994,1,1253.09,24.11,302.12,950.97
OI0038901,O0020872,P1293,1,1004.41,14.08,141.42,862.99
OI0038902,O0020873,P1029,2,159.15,14.21,45.23,273.07
OI0038903,O0020874,P0130,1,669.14,0,0.0,669.14
OI0038904,O0020875,P1210,2,962.99,14.53,279.84,1646.14
OI0038905,O0020875,P0279,1,927.56,17.98,166.78,760.78
OI0038906,O0020875,P0785,1,1313.37,8.81,115.71,1197.66
OI0038907,O0020876,P1200,2,97.42,11.19,21.8,173.04
OI0038908,O0020876,P1223,1,302.13,11.2,33.84,268.29
OI0038909,O0020876,P1336,1,130.26,18.96,24.7,105.56
OI0038910,O0020876,P1405,3,1009.35,9.08,274.95,2753.1
OI0038911,O0020877,P0817,1,782.97,9.69,75.87,707.1
OI0038912,O0020877,P0857,3,1001.33,9.09,273.06,2730.93
OI0038913,O0020877,P1488,1,344.41,4.68,16.12,328.29
OI0038914,O0020878,P0176,1,1436.39,10.32,148.24,1288.15
OI0038915,O0020878,P1393,1,81.65,15.11,12.34,69.31
OI0038916,O0020878,P0288,1,826.12,4.02,33.21,792.91
OI0038917,O0020878,P0118,1,443.43,15.32,67.93,375.5
OI0038918,O0020879,P0417,1,22.21,5.71,1.27,20.94
OI0038919,O0020880,P1454,2,842.84,8.71,146.82,1538.86
OI0038920,O0020880,P0113,2,1263.09,9.89,249.84,2276.34
OI0038921,O0020881,P0995,1,1449.61,13.65,197.87,1251.74
OI0038922,O0020881,P0337,3,306.49,9.38,86.25,833.22
OI0038923,O0020881,P1094,1,732.48,8.44,61.82,670.66
OI0038924,O0020881,P0641,1,1329.15,4.04,53.7,1275.45
OI0038925,O0020881,P1357,2,262.92,4.31,22.66,503.18
OI0038926,O0020882,P1351,1,299.5,14.1,42.23,257.27
OI0038927,O0020883,P1370,1,1494.61,18.09,270.37,1224.24
OI0038928,O0020883,P0661,2,1267.01,16.09,407.72,2126.3
OI0038929,O0020884,P0747,1,882.96,10.75,94.92,788.04
OI0038930,O0020884,P0167,1,591.5,16.61,98.25,493.25
OI0038931,O0020885,P1371,1,1302.74,19.52,254.29,1048.45
OI0038932,O0020886,P0166,1,649.25,2.53,16.43,632.82
OI0038933,O0020886,P1423,1,286.41,6.96,19.93,266.48
OI0038934,O0020886,P0323,1,332.24,17.11,56.85,275.39
OI0038935,O0020886,P0913,1,551.66,28.2,155.57,396.09
OI0038936,O0020887,P0241,1,588.55,8.24,48.5,540.05
OI0038937,O0020887,P0807,3,845.63,6.83,173.27,2363.62
OI0038938,O0020887,P0750,1,340.2,2.34,7.96,332.24
OI0038939,O0020888,P0917,1,476.89,10.01,47.74,429.15
OI0038940,O0020888,P1027,1,1073.28,13.09,140.49,932.79
OI0038941,O0020889,P1019,1,24.56,29.69,7.29,17.27
OI0038942,O0020890,P0603,1,1358.31,1.4,19.02,1339.29
OI0038943,O0020890,P0315,1,1051.57,20.44,214.94,836.63
OI0038944,O0020890,P0498,1,46.64,11.13,5.19,41.45
OI0038945,O0020890,P0242,1,1402.15,8.32,116.66,1285.49
OI0038946,O0020891,P1102,1,1234.65,7.25,89.51,1145.14
OI0038947,O0020892,P0149,1,1052.42,7.24,76.2,976.22
OI0038948,O0020892,P0180,1,1001.4,13.27,132.89,868.51
OI0038949,O0020893,P0197,1,700.18,0,0.0,700.18
OI0038950,O0020893,P0659,1,749.78,6.57,49.26,700.52
OI0038951,O0020893,P1049,1,1088.72,15.64,170.28,918.44
OI0038952,O0020893,P0349,1,1333.55,0,0.0,1333.55
OI0038953,O0020894,P1438,1,41.9,2.35,0.98,40.92
OI0038954,O0020895,P0390,2,877.49,7.36,129.17,1625.81
OI0038955,O0020895,P1227,1,123.79,10.99,13.6,110.19
OI0038956,O0020896,P1020,1,1241.36,12.38,153.68,1087.68
OI0038957,O0020897,P0626,1,619.33,19.32,119.65,499.68
OI0038958,O0020897,P1474,1,559.3,20.89,116.84,442.46
OI0038959,O0020897,P1179,1,781.72,6.16,48.15,733.57
OI0038960,O0020898,P0601,4,356.03,4.06,57.82,1366.3
OI0038961,O0020898,P0390,1,877.49,19.31,169.44,708.05
OI0038962,O0020899,P1161,1,1462.49,9.34,136.6,1325.89
OI0038963,O0020899,P1262,1,1237.86,10.5,129.98,1107.88
OI0038964,O0020900,P0593,1,640.07,0,0.0,640.07
OI0038965,O0020901,P0299,2,33.39,3.98,2.66,64.12
OI0038966,O0020901,P1331,1,972.48,6.83,66.42,906.06
OI0038967,O0020902,P0896,2,481.15,15.31,147.33,814.97
OI0038968,O0020902,P1415,1,794.79,13.27,105.47,689.32
OI0038969,O0020903,P0925,2,245.32,7.17,35.18,455.46
OI0038970,O0020903,P1156,1,321.13,0,0.0,321.13
OI0038971,O0020904,P0513,1,144.07,9.2,13.25,130.82
OI0038972,O0020904,P0816,2,337.57,10.43,70.42,604.72
OI0038973,O0020904,P0432,1,1484.17,19.88,295.05,1189.12
OI0038974,O0020905,P1329,1,743.88,13.25,98.56,645.32
OI0038975,O0020906,P1296,2,334.25,6.3,42.12,626.38
OI0038976,O0020906,P0523,1,969.5,11.99,116.24,853.26
OI0038977,O0020906,P0232,1,534.95,15.28,81.74,453.21
OI0038978,O0020907,P0246,1,459.82,25.63,117.85,341.97
OI0038979,O0020907,P0922,1,773.95,20.68,160.05,613.9
OI0038980,O0020907,P0200,2,1470.31,19.75,580.77,2359.85
OI0038981,O0020907,P0396,3,1219.11,22.34,817.05,2840.28
OI0038982,O0020908,P1216,1,499.59,14.81,73.99,425.6
OI0038983,O0020908,P1163,2,1147.7,22.13,507.97,1787.43
OI0038984,O0020908,P0968,1,1205.12,0,0.0,1205.12
