payment_id,order_id,payment_datetime,payment_method,amount,payment_status
PAY0018608,O0018608,2025-05-25 21:39:02,COD,6422.31,Paid
PAY0018609,O0018609,2026-04-17 21:06:53,COD,485.25,Paid
PAY0018610,O0018610,2024-02-02 01:39:56,Card,901.01,Paid
PAY0018611,O0018611,2026-05-04 06:50:55,Wallet,2464.36,Paid
PAY0018612,O0018612,2024-02-27 09:49:13,UPI,958.04,Failed
PAY0018613,O0018613,2024-10-24 13:41:27,UPI,1271.3,Paid
PAY0018614,O0018614,2025-03-28 21:44:16,Card,2246.23,Paid
PAY0018615,O0018615,2025-09-02 00:10:44,NetBanking,2882.73,Paid
PAY0018616,O0018616,2025-09-08 03:38:50,Card,1292.41,Paid
PAY0018617,O0018617,2024-11-17 08:47:29,UPI,226.13,Pending
PAY0018618,O0018618,2026-03-04 07:58:07,UPI,332.37,Paid
PAY0018619,O0018619,2025-12-01 14:32:40,UPI,679.43,Paid
PAY0018620,O0018620,2024-10-16 06:17:57,Wallet,3937.74,Paid
PAY0018621,O0018621,2024-04-13 14:38:00,Card,1350.32,Paid
PAY0018622,O0018622,2024-12-15 04:26:01,NetBanking,1635.25,Paid
PAY0018623,O0018623,2025-11-23 16:43:55,NetBanking,599.6,Paid
PAY0018624,O0018624,2025-07-05 15:34:24,COD,1008.49,Paid
PAY0018625,O0018625,2025-03-25 20:38:22,UPI,1034.41,Paid
PAY0018626,O0018626,2025-09-27 13:16:35,Card,3296.77,Paid
PAY0018627,O0018627,2025-08-11 00:26:38,Wallet,1756.23,Paid
PAY0018628,O0018628,2024-04-08 02:40:17,Wallet,1994.81,Paid
PAY0018629,O0018629,2026-01-13 15:08:16,Card,2707.72,Paid
PAY0018630,O0018630,2024-03-16 23:20:03,COD,2026.09,Paid
PAY0018631,O0018631,2024-12-04 15:05:52,Wallet,317.22,Paid
PAY0018632,O0018632,2026-03-24 02:10:17,NetBanking,533.06,Paid
PAY0018633,O0018633,2025-11-29 06:30:29,UPI,222.93,Paid
PAY0018634,O0018634,2026-03-08 05:07:31,NetBanking,621.33,Paid
PAY0018635,O0018635,2025-09-08 13:32:10,COD,140.81,Paid
PAY0018636,O0018636,2025-10-01 11:15:06,Wallet,1064.59,Paid
PAY0018637,O0018637,2024-11-16 20:05:19,Wallet,1674.09,Paid
PAY0018638,O0018638,2024-03-29 09:57:33,UPI,336.08,Paid
PAY0018639,O0018639,2024-05-30 21:36:54,Wallet,1641.52,Paid
PAY0018640,O0018640,2025-04-03 00:51:49,Card,5889.65,Pending
PAY0018641,O0018641,2025-06-23 01:26:52,Wallet,3660.07,Paid
PAY0018642,O0018642,2026-07-11 20:43:23,NetBanking,1824.48,Paid
PAY0018643,O0018643,2024-04-21 23:34:57,COD,5305.05,Paid
PAY0018644,O0018644,2024-11-09 23:22:41,NetBanking,5460.21,Paid
PAY0018645,O0018645,2024-03-01 04:59:50,COD,1526.1,Paid
PAY0018646,O0018646,2025-02-07 14:04:31,NetBanking,472.86,Paid
PAY0018647,O0018647,2026-01-14 16:46:49,Wallet,2403.72,Failed
PAY0018648,O0018648,2024-12-26 09:01:26,Card,999.11,Pending
PAY0018649,O0018649,2026-07-19 07:58:29,NetBanking,970.13,Paid
PAY0018650,O0018650,2024-05-11 09:54:44,UPI,866.61,Paid
PAY0018651,O0018651,2024-08-01 00:08:55,Card,1920.06,Paid
PAY0018652,O0018652,2025-09-21 13:46:51,Wallet,1083.88,Paid
PAY0018653,O0018653,2025-09-26 14:05:38,Wallet,531.65,Paid
PAY0018654,O0018654,2025-11-23 09:46:48,COD,2099.85,Paid
PAY0018655,O0018655,2024-11-13 23:39:49,Wallet,2650.63,Paid
PAY0018656,O0018656,2024-05-29 21:06:53,Wallet,2671.34,Paid
PAY0018657,O0018657,2025-07-02 21:05:56,UPI,314.73,Paid
PAY0018658,O0018658,2025-11-27 20:38:12,NetBanking,701.16,Paid
PAY0018659,O0018659,2026-07-14 21:51:58,NetBanking,1727.4,Pending
PAY0018660,O0018660,2024-11-17 13:00:02,Card,1633.94,Paid
PAY0018661,O0018661,2024-12-09 06:46:07,UPI,605.27,Paid
PAY0018662,O0018662,2025-12-19 13:09:31,UPI,1183.46,Paid
PAY0018663,O0018663,2025-05-02 12:08:11,Card,1765.57,Pending
PAY0018664,O0018664,2025-01-10 01:14:04,UPI,1217.6,Paid
PAY0018665,O0018665,2025-10-26 10:56:21,Wallet,1309.97,Paid
PAY0018666,O0018666,2024-06-18 19:21:21,Wallet,2183.74,Paid
PAY0018667,O0018667,2026-06-17 17:38:07,Card,1017.43,Paid
PAY0018668,O0018668,2026-01-31 14:30:34,Wallet,158.09,Paid
PAY0018669,O0018669,2025-05-12 18:55:47,UPI,81.5,Paid
PAY0018670,O0018670,2024-11-18 03:13:17,COD,565.67,Paid
PAY0018671,O0018671,2024-09-25 08:45:03,Wallet,1189.69,Paid
PAY0018672,O0018672,2025-04-16 13:55:07,Wallet,1353.46,Paid
PAY0018673,O0018673,2026-03-05 11:51:34,COD,956.51,Paid
PAY0018674,O0018674,2025-09-27 16:11:08,COD,4498.46,Paid
PAY0018675,O0018675,2025-04-19 04:10:48,Wallet,1387.66,Paid
PAY0018676,O0018676,2026-07-05 08:02:21,Wallet,4620.18,Paid
PAY0018677,O0018677,2025-08-14 07:58:09,NetBanking,3737.74,Paid
PAY0018678,O0018678,2025-02-01 08:27:49,COD,3082.35,Paid
PAY0018679,O0018679,2024-12-05 13:38:55,NetBanking,5822.9,Paid
PAY0018680,O0018680,2024-06-12 08:39:03,Card,2607.66,Paid
PAY0018681,O0018681,2025-07-21 22:15:14,Card,276.19,Paid
PAY0018682,O0018682,2024-12-09 12:07:51,COD,494.03,Paid
PAY0018683,O0018683,2024-03-10 14:50:23,COD,1514.29,Paid
PAY0018684,O0018684,2024-01-31 02:45:10,COD,665.16,Paid
PAY0018685,O0018685,2026-06-17 14:46:41,Wallet,2766.96,Paid
PAY0018686,O0018686,2025-10-07 18:37:32,UPI,2340.11,Paid
PAY0018687,O0018687,2026-06-02 10:58:57,NetBanking,1518.18,Paid
PAY0018688,O0018688,2025-03-02 09:45:30,UPI,633.6,Paid
PAY0018689,O0018689,2026-05-22 16:47:48,NetBanking,1361.42,Paid
PAY0018690,O0018690,2024-09-08 17:45:03,Wallet,2182.67,Paid
PAY0018691,O0018691,2024-11-01 23:00:40,COD,604.4,Paid
PAY0018692,O0018692,2026-01-16 08:29:20,NetBanking,1888.4,Paid
PAY0018693,O0018693,2025-04-10 19:23:51,Card,798.07,Paid
PAY0018694,O0018694,2024-01-05 01:32:47,COD,986.33,Paid
PAY0018695,O0018695,2026-01-07 03:26:00,Wallet,2108.6,Paid
PAY0018696,O0018696,2025-10-07 20:21:02,Wallet,3294.71,Paid
PAY0018697,O0018697,2024-09-04 17:56:24,COD,1735.91,Paid
PAY0018698,O0018698,2026-05-20 17:30:13,NetBanking,818.55,Paid
PAY0018699,O0018699,2026-08-02 11:34:43,COD,494.1,Paid
PAY0018700,O0018700,2025-07-27 04:13:06,UPI,2232.71,Paid
PAY0018701,O0018701,2025-11-20 15:05:59,Card,1860.74,Paid
PAY0018702,O0018702,2024-10-13 07:19:18,UPI,1980.49,Paid
PAY0018703,O0018703,2026-01-31 03:45:13,UPI,507.26,Paid
PAY0018704,O0018704,2025-07-24 00:08:36,Card,2857.88,Failed
PAY0018705,O0018705,2025-01-21 05:21:13,Wallet,1501.67,Paid
PAY0018706,O0018706,2026-04-30 14:13:47,Wallet,1761.27,Paid
PAY0018707,O0018707,2026-07-13 14:13:20,Card,2282.83,Paid
PAY0018708,O0018708,2026-03-29 06:37:29,UPI,1167.65,Paid
PAY0018709,O0018709,2024-01-25 08:55:41,Wallet,1272.41,Paid
PAY0018710,O0018710,2026-04-25 14:20:07,NetBanking,1996.17,Failed
PAY0018711,O0018711,2025-02-16 09:31:47,Card,723.99,Pending
PAY0018712,O0018712,2026-05-30 13:56:33,Card,7105.37,Paid
PAY0018713,O0018713,2025-06-08 21:06:04,COD,466.58,Paid
PAY0018714,O0018714,2024-09-21 19:22:18,UPI,1387.68,Paid
PAY0018715,O0018715,2026-05-22 12:11:35,COD,903.64,Paid
PAY0018716,O0018716,2025-06-22 12:08:26,UPI,8031.95,Paid
PAY0018717,O0018717,2025-07-27 11:20:03,Card,117.7,Paid
PAY0018718,O0018718,2024-08-04 02:59:12,Wallet,2745.88,Paid
PAY0018719,O0018719,2024-12-09 03:46:12,Card,932.97,Paid
PAY0018720,O0018720,2024-06-17 10:52:33,Card,572.53,Paid
PAY0018721,O0018721,2025-11-10 05:39:35,NetBanking,1683.31,Paid
PAY0018722,O0018722,2025-09-03 19:53:39,Wallet,953.78,Paid
PAY0018723,O0018723,2024-05-19 15:22:20,UPI,2709.85,Paid
PAY0018724,O0018724,2025-06-15 03:40:31,UPI,607.4,Paid
PAY0018725,O0018725,2024-02-19 23:59:57,Card,231.36,Paid
PAY0018726,O0018726,2025-08-07 06:58:17,Card,396.08,Paid
PAY0018727,O0018727,2024-08-27 21:01:46,Card,594.04,Paid
PAY0018728,O0018728,2025-03-14 06:18:40,Wallet,4292.78,Paid
PAY0018729,O0018729,2025-02-16 08:27:18,COD,1849.49,Paid
PAY0018730,O0018730,2025-05-15 08:15:21,UPI,1372.82,Paid
PAY0018731,O0018731,2024-09-15 17:39:00,Card,5760.71,Paid
PAY0018732,O0018732,2025-02-17 20:49:22,Card,994.88,Paid
PAY0018733,O0018733,2026-07-02 18:28:51,Card,534.7,Paid
PAY0018734,O0018734,2026-02-21 04:12:15,NetBanking,1059.93,Paid
PAY0018735,O0018735,2025-09-14 08:58:33,NetBanking,388.82,Paid
PAY0018736,O0018736,2025-02-07 19:23:17,COD,2189.32,Paid
PAY0018737,O0018737,2024-12-30 17:55:43,COD,1683.31,Paid
PAY0018738,O0018738,2025-10-27 07:30:20,COD,1311.44,Paid
PAY0018739,O0018739,2024-08-24 14:51:26,Wallet,4406.89,Paid
PAY0018740,O0018740,2024-04-17 09:32:33,Card,2856.35,Paid
PAY0018741,O0018741,2025-05-04 23:52:06,UPI,90.17,Paid
PAY0018742,O0018742,2024-05-11 03:34:19,Card,709.58,Paid
PAY0018743,O0018743,2025-08-27 23:54:26,NetBanking,667.69,Paid
PAY0018744,O0018744,2025-12-18 00:02:47,COD,2867.84,Paid
PAY0018745,O0018745,2025-12-04 23:39:23,Wallet,425.5,Paid
PAY0018746,O0018746,2024-03-29 01:49:10,Card,1116.72,Paid
PAY0018747,O0018747,2026-04-08 19:37:33,UPI,558.22,Paid
PAY0018748,O0018748,2026-08-15 09:50:51,COD,280.29,Pending
PAY0018749,O0018749,2024-12-21 10:19:48,COD,1382.56,Paid
PAY0018750,O0018750,2026-01-14 17:27:07,Card,371.11,Paid
PAY0018751,O0018751,2024-12-11 14:36:23,Wallet,365.85,Paid
PAY0018752,O0018752,2024-02-22 08:17:56,NetBanking,9729.24,Paid
PAY0018753,O0018753,2024-06-25 01:23:45,Card,2743.7,Paid
PAY0018754,O0018754,2024-02-16 08:22:12,UPI,5336.04,Paid
PAY0018755,O0018755,2025-11-17 02:27:30,UPI,950.62,Paid
PAY0018756,O0018756,2025-10-12 10:37:18,UPI,7805.44,Paid
PAY0018757,O0018757,2025-09-28 08:34:08,UPI,2531.99,Paid
PAY0018758,O0018758,2026-07-04 14:28:30,Wallet,1803.04,Paid
PAY0018759,O0018759,2026-07-20 08:19:29,Wallet,603.82,Pending
PAY0018760,O0018760,2026-05-21 02:24:57,Card,1241.58,Paid
PAY0018761,O0018761,2026-05-24 17:29:36,Wallet,3848.41,Paid
PAY0018762,O0018762,2026-02-03 10:33:09,Wallet,2252.55,Paid
PAY0018763,O0018763,2024-07-17 02:45:25,NetBanking,2052.64,Paid
PAY0018764,O0018764,2026-08-26 00:32:52,Wallet,2919.84,Paid
PAY0018765,O0018765,2025-06-14 23:02:19,UPI,1273.28,Paid
PAY0018766,O0018766,2026-05-19 11:25:28,UPI,878.49,Paid
PAY0018767,O0018767,2024-12-13 21:10:52,COD,702.21,Paid
PAY0018768,O0018768,2025-01-14 01:55:50,Wallet,2124.53,Paid
PAY0018769,O0018769,2024-02-02 18:49:53,UPI,1015.11,Paid
PAY0018770,O0018770,2024-04-28 20:02:53,NetBanking,889.94,Paid
PAY0018771,O0018771,2026-04-26 15:39:52,Wallet,724.56,Paid
PAY0018772,O0018772,2025-01-15 22:51:37,Wallet,1348.84,Paid
PAY0018773,O0018773,2025-12-28 23:51:08,NetBanking,157.92,Paid
PAY0018774,O0018774,2024-11-13 21:46:34,NetBanking,1181.37,Paid
PAY0018775,O0018775,2025-11-29 06:05:37,UPI,1359.55,Paid
PAY0018776,O0018776,2025-08-03 21:39:49,Wallet,1736.59,Paid
PAY0018777,O0018777,2024-03-16 22:30:34,COD,169.24,Paid
PAY0018778,O0018778,2025-03-13 00:39:42,Wallet,2902.21,Paid
PAY0018779,O0018779,2025-12-14 06:07:51,UPI,1253.23,Paid
PAY0018780,O0018780,2024-02-23 08:43:36,Card,3110.1,Paid
PAY0018781,O0018781,2025-09-28 22:41:21,COD,1603.03,Paid
PAY0018782,O0018782,2025-02-11 13:47:07,NetBanking,1885.4,Paid
PAY0018783,O0018783,2025-08-05 02:21:50,COD,412.0,Paid
PAY0018784,O0018784,2024-10-12 16:22:26,Card,1191.36,Paid
PAY0018785,O0018785,2024-03-19 18:59:23,NetBanking,2960.61,Paid
PAY0018786,O0018786,2024-11-20 14:49:44,Wallet,8507.21,Paid
PAY0018787,O0018787,2026-04-24 18:35:11,Wallet,937.21,Paid
PAY0018788,O0018788,2024-02-18 20:46:42,NetBanking,1264.49,Paid
PAY0018789,O0018789,2025-12-12 20:13:03,Wallet,3005.92,Paid
PAY0018790,O0018790,2026-04-26 10:58:39,UPI,2167.73,Paid
PAY0018791,O0018791,2026-01-16 01:42:31,UPI,199.34,Paid
PAY0018792,O0018792,2026-04-10 10:38:26,COD,3522.4,Paid
PAY0018793,O0018793,2025-05-14 05:08:27,COD,3657.41,Paid
PAY0018794,O0018794,2025-03-19 04:55:03,Card,2529.06,Paid
PAY0018795,O0018795,2024-05-12 01:05:46,COD,978.5,Paid
PAY0018796,O0018796,2025-02-18 10:17:33,NetBanking,267.84,Paid
PAY0018797,O0018797,2024-01-25 05:08:51,COD,1240.18,Paid
PAY0018798,O0018798,2026-02-07 18:46:24,UPI,1836.83,Paid
PAY0018799,O0018799,2025-11-28 19:39:05,NetBanking,1919.61,Pending
PAY0018800,O0018800,2024-11-19 18:18:05,Card,960.82,Paid
PAY0018801,O0018801,2025-04-05 09:20:35,Card,1217.71,Paid
PAY0018802,O0018802,2025-10-16 11:09:10,COD,1399.44,Paid
PAY0018803,O0018803,2025-03-26 09:49:16,Wallet,396.37,Paid
PAY0018804,O0018804,2025-11-13 05:51:11,Card,675.73,Paid
PAY0018805,O0018805,2025-07-16 00:28:14,Wallet,943.6,Paid
PAY0018806,O0018806,2024-01-08 20:33:24,NetBanking,928.33,Paid
PAY0018807,O0018807,2025-10-09 22:50:37,NetBanking,600.66,Paid
PAY0018808,O0018808,2025-12-04 18:36:31,NetBanking,543.39,Failed
PAY0018809,O0018809,2026-01-12 20:50:24,NetBanking,3528.17,Paid
PAY0018810,O0018810,2024-04-22 13:45:02,COD,2220.57,Paid
PAY0018811,O0018811,2024-12-13 02:52:49,UPI,535.18,Paid
PAY0018812,O0018812,2024-04-06 22:42:21,UPI,579.13,Paid
PAY0018813,O0018813,2026-05-29 00:07:43,UPI,624.74,Paid
PAY0018814,O0018814,2024-06-06 04:29:17,UPI,889.58,Pending
PAY0018815,O0018815,2024-08-09 09:52:57,Wallet,950.91,Paid
PAY0018816,O0018816,2024-11-20 00:16:43,UPI,670.4,Paid
PAY0018817,O0018817,2026-04-23 12:36:59,COD,1019.47,Paid
PAY0018818,O0018818,2024-11-29 00:43:00,NetBanking,3268.91,Paid
PAY0018819,O0018819,2026-06-10 21:46:25,UPI,1252.9,Paid
PAY0018820,O0018820,2024-02-18 10:37:20,NetBanking,1430.94,Paid
PAY0018821,O0018821,2025-07-08 01:09:34,Wallet,1540.61,Paid
PAY0018822,O0018822,2025-04-01 10:41:05,UPI,1258.64,Paid
PAY0018823,O0018823,2024-05-01 12:59:58,NetBanking,134.39,Paid
PAY0018824,O0018824,2025-07-03 04:07:45,Card,577.88,Failed
PAY0018825,O0018825,2024-11-04 17:48:25,Card,3062.78,Paid
PAY0018826,O0018826,2025-09-11 12:10:45,Card,2319.94,Paid
PAY0018827,O0018827,2025-05-04 22:54:40,NetBanking,2661.0,Paid
PAY0018828,O0018828,2026-02-26 06:51:06,COD,1738.85,Paid
PAY0018829,O0018829,2025-07-26 01:02:31,COD,3329.57,Paid
PAY0018830,O0018830,2025-03-01 20:33:55,NetBanking,530.21,Paid
PAY0018831,O0018831,2025-10-11 18:52:28,NetBanking,1983.21,Paid
PAY0018832,O0018832,2025-05-18 17:46:51,NetBanking,403.45,Paid
PAY0018833,O0018833,2024-02-26 20:02:27,Wallet,576.49,Paid
PAY0018834,O0018834,2025-12-18 23:36:28,UPI,713.16,Paid
PAY0018835,O0018835,2025-04-20 20:39:14,Wallet,610.88,Failed
PAY0018836,O0018836,2024-11-18 21:14:54,Wallet,164.12,Paid
PAY0018837,O0018837,2024-03-12 07:06:12,Card,4534.33,Paid
PAY0018838,O0018838,2026-05-19 04:46:27,Wallet,2125.92,Paid
PAY0018839,O0018839,2026-08-01 01:29:48,COD,965.25,Paid
PAY0018840,O0018840,2026-06-03 14:28:21,Wallet,2133.97,Paid
PAY0018841,O0018841,2026-02-17 23:37:00,COD,3113.46,Paid
PAY0018842,O0018842,2024-12-28 08:47:14,Card,2096.29,Paid
PAY0018843,O0018843,2025-11-21 22:59:20,COD,1406.36,Paid
PAY0018844,O0018844,2026-06-29 03:43:51,Card,2093.49,Paid
PAY0018845,O0018845,2026-06-23 04:30:27,UPI,813.0,Paid
PAY0018846,O0018846,2025-03-02 04:00:16,COD,958.63,Paid
PAY0018847,O0018847,2025-10-01 13:15:30,Card,816.43,Paid
PAY0018848,O0018848,2025-12-27 02:38:55,Wallet,2097.78,Paid
PAY0018849,O0018849,2024-08-07 10:42:51,Card,2533.51,Paid
PAY0018850,O0018850,2024-08-01 08:40:43,NetBanking,876.91,Paid
PAY0018851,O0018851,2024-05-09 05:38:37,Card,1839.97,Paid
PAY0018852,O0018852,2025-03-07 15:51:32,Card,2076.43,Paid
PAY0018853,O0018853,2024-06-18 18:07:51,COD,417.44,Paid
PAY0018854,O0018854,2025-10-23 06:28:52,Wallet,1929.1,Paid
PAY0018855,O0018855,2024-07-05 21:49:19,COD,482.54,Paid
PAY0018856,O0018856,2026-08-23 03:41:43,Card,2052.41,Paid
PAY0018857,O0018857,2024-12-12 00:54:46,Card,921.03,Paid
PAY0018858,O0018858,2024-07-23 23:07:59,COD,1679.34,Paid
PAY0018859,O0018859,2024-12-11 09:37:23,UPI,1288.7,Paid
PAY0018860,O0018860,2025-10-12 02:51:02,Wallet,1420.02,Paid
PAY0018861,O0018861,2026-07-16 19:27:34,COD,3147.29,Paid
PAY0018862,O0018862,2025-02-28 08:51:12,NetBanking,2268.97,Pending
PAY0018863,O0018863,2024-10-21 19:30:11,Wallet,659.24,Paid
PAY0018864,O0018864,2026-05-15 16:33:11,NetBanking,2303.81,Paid
PAY0018865,O0018865,2025-04-28 21:41:35,COD,899.98,Paid
PAY0018866,O0018866,2026-01-10 14:24:22,Wallet,2898.6,Paid
PAY0018867,O0018867,2026-01-09 02:18:01,COD,1846.66,Failed
PAY0018868,O0018868,2025-05-17 11:35:47,COD,3510.99,Paid
PAY0018869,O0018869,2024-01-26 18:30:07,NetBanking,6920.32,Paid
PAY0018870,O0018870,2026-04-14 05:25:03,UPI,706.32,Paid
PAY0018871,O0018871,2025-05-03 16:27:22,NetBanking,1148.93,Paid
PAY0018872,O0018872,2025-12-22 21:33:11,UPI,1533.93,Paid
PAY0018873,O0018873,2024-02-13 22:07:21,Wallet,288.62,Paid
PAY0018874,O0018874,2025-03-02 02:02:58,COD,67.9,Pending
PAY0018875,O0018875,2026-07-24 15:25:49,UPI,1356.79,Failed
PAY0018876,O0018876,2026-02-27 14:18:19,UPI,2017.97,Paid
PAY0018877,O0018877,2025-05-04 06:28:55,Card,6687.08,Paid
PAY0018878,O0018878,2024-03-05 18:01:02,COD,870.81,Paid
PAY0018879,O0018879,2025-01-29 20:59:18,COD,754.78,Paid
PAY0018880,O0018880,2025-12-11 15:27:32,NetBanking,2353.62,Failed
PAY0018881,O0018881,2024-10-11 04:21:04,Card,3066.66,Pending
PAY0018882,O0018882,2024-09-04 22:59:54,NetBanking,765.1,Paid
PAY0018883,O0018883,2024-12-29 21:38:50,Wallet,1423.22,Paid
PAY0018884,O0018884,2026-03-31 13:39:17,UPI,3717.01,Paid
PAY0018885,O0018885,2026-08-21 22:28:18,COD,2933.13,Paid
PAY0018886,O0018886,2026-04-22 11:56:30,NetBanking,1628.27,Paid
PAY0018887,O0018887,2025-11-17 03:57:37,UPI,985.74,Paid
PAY0018888,O0018888,2025-08-08 20:31:42,Card,1691.96,Pending
PAY0018889,O0018889,2024-12-03 15:42:10,NetBanking,2494.47,Paid
PAY0018890,O0018890,2025-01-08 04:53:15,UPI,954.83,Paid
PAY0018891,O0018891,2025-08-20 14:22:59,Wallet,4181.41,Paid
PAY0018892,O0018892,2024-05-19 15:15:41,Card,2130.01,Paid
PAY0018893,O0018893,2026-03-28 18:54:24,COD,194.64,Paid
PAY0018894,O0018894,2026-08-24 00:30:16,Wallet,4252.59,Paid
PAY0018895,O0018895,2025-02-14 21:00:26,NetBanking,2461.14,Paid
PAY0018896,O0018896,2025-04-22 01:19:39,NetBanking,1138.63,Paid
PAY0018897,O0018897,2024-04-20 02:00:10,NetBanking,927.57,Paid
PAY0018898,O0018898,2026-04-22 08:33:02,Card,2006.18,Paid
PAY0018899,O0018899,2025-04-08 23:41:45,UPI,1489.86,Paid
PAY0018900,O0018900,2026-08-30 23:37:25,NetBanking,1320.24,Paid
PAY0018901,O0018901,2025-01-06 16:05:19,Card,894.19,Paid
PAY0018902,O0018902,2026-06-17 23:10:55,Card,4018.17,Paid
PAY0018903,O0018903,2025-09-15 15:52:45,COD,424.98,Paid
PAY0018904,O0018904,2025-08-12 01:35:38,Wallet,1606.81,Pending
PAY0018905,O0018905,2025-04-21 01:08:20,Card,3613.39,Paid
PAY0018906,O0018906,2026-06-20 09:54:15,Card,1165.82,Paid
PAY0018907,O0018907,2024-07-18 10:15:55,UPI,1934.18,Paid
PAY0018908,O0018908,2026-02-07 20:59:41,Card,1383.77,Paid
PAY0018909,O0018909,2025-11-28 22:30:13,Wallet,890.28,Paid
PAY0018910,O0018910,2026-08-01 20:49:35,NetBanking,1027.54,Paid
PAY0018911,O0018911,2026-04-12 10:31:06,Card,3036.17,Paid
PAY0018912,O0018912,2026-04-04 08:41:32,Card,517.59,Failed
PAY0018913,O0018913,2026-04-19 23:26:34,UPI,1046.63,Paid
PAY0018914,O0018914,2026-07-19 05:24:15,COD,200.19,Paid
PAY0018915,O0018915,2025-10-05 21:31:39,NetBanking,187.26,Paid
PAY0018916,O0018916,2024-08-12 08:53:42,UPI,1147.53,Pending
PAY0018917,O0018917,2024-12-26 15:06:25,Card,1868.56,Paid
PAY0018918,O0018918,2026-08-04 02:55:11,NetBanking,2263.37,Paid
PAY0018919,O0018919,2025-03-28 13:39:46,NetBanking,2579.72,Paid
PAY0018920,O0018920,2024-05-24 02:43:02,COD,3117.12,Paid
PAY0018921,O0018921,2026-01-22 04:34:41,Wallet,2512.48,Paid
PAY0018922,O0018922,2026-07-04 04:16:23,Wallet,2837.24,Paid
PAY0018923,O0018923,2025-09-16 19:44:58,Wallet,1199.24,Paid
PAY0018924,O0018924,2024-05-13 07:43:35,UPI,2137.87,Paid
PAY0018925,O0018925,2024-05-14 14:29:10,Wallet,3743.51,Paid
PAY0018926,O0018926,2025-03-27 13:14:13,Card,631.16,Paid
PAY0018927,O0018927,2026-04-28 14:26:18,Wallet,3167.44,Paid
PAY0018928,O0018928,2024-01-13 13:15:19,Card,3135.57,Paid
PAY0018929,O0018929,2026-02-17 13:43:59,NetBanking,2424.5,Paid
PAY0018930,O0018930,2025-06-27 22:42:49,COD,945.34,Paid
PAY0018931,O0018931,2024-10-23 04:24:25,Card,546.32,Paid
PAY0018932,O0018932,2024-05-30 02:00:34,Card,2388.09,Paid
PAY0018933,O0018933,2024-08-07 10:26:45,UPI,161.5,Failed
PAY0018934,O0018934,2024-04-21 02:40:46,Card,998.02,Paid
PAY0018935,O0018935,2026-03-09 14:46:16,COD,673.85,Paid
PAY0018936,O0018936,2024-11-21 15:20:18,COD,620.37,Paid
PAY0018937,O0018937,2024-09-08 21:58:24,UPI,1690.94,Paid
PAY0018938,O0018938,2026-02-27 12:24:06,Wallet,1316.31,Pending
PAY0018939,O0018939,2024-08-27 17:59:40,COD,1258.02,Paid
PAY0018940,O0018940,2025-08-16 07:10:27,Wallet,1556.82,Paid
PAY0018941,O0018941,2026-04-02 08:53:37,Card,368.28,Paid
PAY0018942,O0018942,2025-12-13 03:54:06,NetBanking,2081.51,Paid
PAY0018943,O0018943,2026-05-29 16:29:19,NetBanking,1188.11,Paid
PAY0018944,O0018944,2024-06-22 15:01:27,Wallet,3047.17,Paid
PAY0018945,O0018945,2024-08-23 16:23:02,COD,1048.67,Paid
PAY0018946,O0018946,2024-11-08 14:47:02,Card,2076.3,Paid
PAY0018947,O0018947,2025-06-24 00:06:42,NetBanking,651.49,Paid
PAY0018948,O0018948,2024-05-21 15:36:14,NetBanking,1038.54,Paid
PAY0018949,O0018949,2025-06-25 23:55:54,UPI,927.28,Paid
PAY0018950,O0018950,2025-04-19 13:38:44,UPI,2490.74,Paid
PAY0018951,O0018951,2024-02-02 23:55:52,Card,1103.25,Paid
PAY0018952,O0018952,2025-02-23 20:43:13,COD,1185.61,Paid
PAY0018953,O0018953,2025-03-31 20:27:03,UPI,3593.75,Paid
PAY0018954,O0018954,2024-06-01 01:54:54,UPI,2260.4,Paid
PAY0018955,O0018955,2024-01-16 19:56:02,Card,5060.09,Paid
PAY0018956,O0018956,2025-06-20 19:16:05,UPI,512.43,Paid
PAY0018957,O0018957,2025-04-02 04:12:15,Card,4715.33,Paid
PAY0018958,O0018958,2024-03-31 03:12:22,Card,1684.37,Paid
PAY0018959,O0018959,2025-02-28 03:58:14,Card,1032.9,Paid
PAY0018960,O0018960,2024-06-19 14:36:54,Card,630.56,Paid
PAY0018961,O0018961,2024-02-07 06:06:40,Card,1596.11,Paid
PAY0018962,O0018962,2026-04-25 07:59:23,NetBanking,2166.8,Pending
PAY0018963,O0018963,2026-08-24 03:05:53,Wallet,829.93,Paid
PAY0018964,O0018964,2026-02-22 19:13:34,COD,1099.84,Paid
PAY0018965,O0018965,2025-06-14 19:41:55,Wallet,2860.26,Failed
PAY0018966,O0018966,2024-10-30 01:01:29,COD,1286.69,Paid
PAY0018967,O0018967,2024-07-08 06:30:34,UPI,824.31,Paid
PAY0018968,O0018968,2024-07-12 21:27:46,Card,930.27,Paid
PAY0018969,O0018969,2024-01-10 15:19:40,Wallet,97.57,Paid
PAY0018970,O0018970,2024-09-16 11:54:02,NetBanking,953.5,Paid
PAY0018971,O0018971,2024-03-18 23:17:00,Card,4529.62,Paid
PAY0018972,O0018972,2024-08-01 23:18:05,Wallet,276.15,Paid
PAY0018973,O0018973,2024-06-24 17:10:36,NetBanking,774.83,Paid
PAY0018974,O0018974,2025-08-10 03:28:52,COD,693.06,Paid
PAY0018975,O0018975,2026-05-27 03:53:04,UPI,782.59,Paid
PAY0018976,O0018976,2026-03-18 12:14:58,Wallet,8614.71,Paid
