order_id,customer_id,order_datetime,order_status,sales_channel,payment_method,item_count,gross_sales,net_sales,shipping_fee,order_total,delivery_days
O0028053,CUST05272,2025-04-07 08:41:35,Completed,Paid Search,NetBanking,2,1670.05,1643.83,0,1643.83,1
O0028054,CUST22948,2025-04-15 15:23:45,Completed,Email,COD,2,1374.2,1236.63,99,1335.63,9
O0028055,CUST12078,2025-08-24 20:45:20,Completed,Referral,COD,2,2632.85,2186.29,79,2265.29,4
O0028056,CUST22661,2024-08-08 23:42:13,Completed,Social,NetBanking,3,3992.36,3733.56,0,3733.56,1
O0028057,CUST18458,2024-09-07 10:10:46,Completed,Referral,Wallet,2,2467.8,2203.93,149,2352.93,7
O0028058,CUST21753,2024-05-09 12:55:12,Completed,Social,UPI,2,2288.7,2206.21,79,2285.21,6
O0028059,CUST11640,2026-07-31 02:00:11,Completed,Partner,Card,1,339.2,296.63,149,445.63,1
O0028060,CUST14104,2025-07-01 16:25:45,Completed,Social,NetBanking,2,877.32,729.71,99,828.71,6
O0028061,CUST23473,2025-02-23 05:04:53,Completed,Referral,Card,1,592.56,506.22,99,605.22,4
O0028062,CUST10294,2026-06-26 09:06:27,Cancelled,Social,NetBanking,1,829.14,804.1,49,853.1,5
O0028063,CUST01085,2024-06-13 13:23:45,Completed,Referral,Wallet,1,1422.95,1251.34,149,1400.34,4
O0028064,CUST06666,2024-10-28 15:51:40,Completed,Partner,UPI,3,5609.3,5054.89,149,5203.89,3
O0028065,CUST10005,2026-05-02 11:14:59,Completed,Organic,Card,1,605.12,537.17,79,616.17,5
O0028066,CUST00717,2026-02-05 19:16:12,Completed,Partner,COD,3,486.38,408.02,49,457.02,4
O0028067,CUST06249,2025-04-07 17:25:41,Completed,Organic,NetBanking,1,1422.08,1293.24,0,1293.24,6
O0028068,CUST07404,2024-11-22 19:35:54,Completed,Paid Search,Card,3,2463.34,2141.83,79,2220.83,2
O0028069,CUST15829,2024-05-26 23:00:15,Completed,Referral,Card,3,2144.28,1924.02,149,2073.02,6
O0028070,CUST13402,2024-01-18 16:34:28,Returned,Organic,NetBanking,2,717.14,692.62,0,692.62,2
O0028071,CUST00960,2025-04-23 23:21:50,Returned,Partner,UPI,1,186.46,170.42,0,170.42,3
O0028072,CUST23591,2026-03-09 14:44:54,Completed,Social,COD,1,418.67,418.67,0,418.67,4
O0028073,CUST15022,2026-06-29 12:04:26,Cancelled,Email,COD,5,5647.9,5129.82,149,5278.82,2
O0028074,CUST01224,2025-11-04 16:47:24,Completed,Email,Wallet,1,950.08,821.15,149,970.15,5
O0028075,CUST08216,2024-12-30 12:25:18,Completed,Referral,Wallet,1,972.08,879.25,0,879.25,2
O0028076,CUST05609,2024-02-26 01:06:48,Cancelled,Social,Wallet,1,949.47,943.87,149,1092.87,2
O0028077,CUST16825,2026-03-09 00:53:29,Completed,Organic,NetBanking,1,347.57,333.95,99,432.95,1
O0028078,CUST21249,2025-04-25 22:55:56,Completed,Paid Search,NetBanking,1,1147.23,1057.06,149,1206.06,6
O0028079,CUST13310,2025-12-16 18:27:26,Completed,Organic,Card,1,914.28,709.21,99,808.21,3
O0028080,CUST10993,2024-07-11 15:16:16,Completed,Partner,Wallet,1,234.07,228.55,149,377.55,6
O0028081,CUST00430,2026-01-03 09:48:55,Completed,Social,NetBanking,2,2512.01,2246.45,79,2325.45,4
O0028082,CUST10837,2025-08-05 03:06:32,Completed,Paid Search,NetBanking,1,171.41,157.92,99,256.92,5
O0028083,CUST00919,2024-09-17 10:32:24,Completed,Social,COD,1,1481.69,1475.62,0,1475.62,4
O0028084,CUST06340,2025-12-16 19:06:58,Completed,Referral,UPI,3,3360.74,2977.53,49,3026.53,4
O0028085,CUST04651,2025-06-25 08:51:54,Completed,Email,UPI,3,3722.07,3327.62,99,3426.62,3
O0028086,CUST10955,2026-02-14 12:40:06,Completed,Email,Wallet,4,3115.17,2769.69,79,2848.69,4
O0028087,CUST21893,2025-09-12 11:34:53,Completed,Partner,COD,1,481.15,431.5,149,580.5,5
O0028088,CUST08607,2025-03-08 07:16:24,Returned,Email,COD,1,633.58,592.71,149,741.71,3
O0028089,CUST08630,2024-12-03 08:33:21,Completed,Organic,Card,2,621.0,552.11,49,601.11,1
O0028090,CUST10203,2025-06-03 11:29:24,Completed,Partner,UPI,1,1051.54,894.02,149,1043.02,6
O0028091,CUST11897,2026-03-22 03:46:27,Completed,Referral,COD,1,81.78,78.04,0,78.04,5
O0028092,CUST10899,2026-03-08 04:24:46,Completed,Email,Card,1,1425.7,1261.32,0,1261.32,2
O0028093,CUST21797,2024-01-29 03:35:15,Completed,Email,Card,2,2530.88,2137.11,49,2186.11,3
O0028094,CUST22407,2026-03-25 23:07:39,Completed,Social,Card,3,1503.62,1350.38,99,1449.38,5
O0028095,CUST00484,2025-09-22 21:37:39,Completed,Organic,COD,1,927.12,701.64,149,850.64,6
O0028096,CUST05297,2026-04-02 19:46:06,Pending,Referral,COD,3,3505.62,3045.46,99,3144.46,3
O0028097,CUST19857,2024-04-21 12:44:00,Completed,Organic,NetBanking,3,5178.21,4416.86,149,4565.86,7
O0028098,CUST14816,2025-07-14 01:39:06,Completed,Referral,Card,3,5763.75,4636.13,149,4785.13,3
O0028099,CUST00691,2024-04-26 16:22:39,Completed,Organic,NetBanking,4,3811.14,3140.14,149,3289.14,3
O0028100,CUST22186,2026-05-02 20:02:31,Returned,Email,NetBanking,2,777.62,691.22,0,691.22,5
O0028101,CUST14285,2026-08-06 02:21:01,Completed,Paid Search,COD,3,3205.5,2878.43,49,2927.43,3
O0028102,CUST18867,2024-04-30 00:15:35,Completed,Organic,UPI,2,1385.62,1265.77,0,1265.77,4
O0028103,CUST04961,2026-05-07 13:41:44,Completed,Social,Card,2,1094.9,1022.84,149,1171.84,6
O0028104,CUST22397,2025-05-26 21:43:05,Completed,Organic,UPI,1,1267.01,1106.99,49,1155.99,2
O0028105,CUST23563,2025-02-13 11:59:43,Completed,Paid Search,NetBanking,1,666.91,579.54,99,678.54,5
O0028106,CUST11896,2026-07-01 00:44:25,Completed,Partner,COD,1,152.69,143.86,49,192.86,2
O0028107,CUST18623,2025-08-02 03:17:32,Returned,Email,NetBanking,4,6022.96,5453.07,149,5602.07,2
O0028108,CUST12454,2024-09-27 09:08:52,Completed,Partner,Card,1,1185.62,1107.84,0,1107.84,9
O0028109,CUST07581,2024-10-10 18:15:26,Completed,Organic,UPI,2,1729.34,1478.89,99,1577.89,4
O0028110,CUST19976,2025-04-16 14:06:17,Completed,Organic,NetBanking,1,1392.72,1312.5,99,1411.5,4
O0028111,CUST09697,2026-01-04 09:48:22,Completed,Referral,UPI,2,1977.6,1731.2,49,1780.2,4
O0028112,CUST10002,2026-01-29 17:39:20,Completed,Social,UPI,5,5014.34,4491.8,99,4590.8,1
O0028113,CUST03989,2024-05-06 13:35:48,Completed,Organic,UPI,1,1132.17,1132.17,149,1281.17,4
O0028114,CUST05750,2024-10-03 21:09:31,Completed,Social,Card,3,4934.14,4488.09,99,4587.09,5
O0028115,CUST22884,2024-09-06 05:23:00,Returned,Partner,UPI,1,194.84,192.72,0,192.72,3
O0028116,CUST20290,2025-10-04 11:00:55,Returned,Organic,Wallet,3,2196.13,1914.57,0,1914.57,1
O0028117,CUST16863,2025-01-16 19:19:42,Completed,Paid Search,Wallet,3,3625.8,3297.17,0,3297.17,2
O0028118,CUST11462,2024-01-23 14:19:02,Pending,Partner,Card,2,2562.49,2234.18,99,2333.18,2
O0028119,CUST07643,2024-07-18 13:55:27,Completed,Paid Search,NetBanking,1,111.1,105.88,49,154.88,5
O0028120,CUST13215,2024-09-25 13:25:00,Completed,Email,Card,1,592.56,426.17,0,426.17,4
O0028121,CUST02047,2024-07-02 05:26:48,Returned,Social,Card,1,572.09,499.78,79,578.78,7
O0028122,CUST00400,2024-09-25 16:28:36,Completed,Paid Search,UPI,1,365.74,313.0,149,462.0,5
O0028123,CUST05607,2024-04-20 23:24:48,Completed,Social,Wallet,3,4203.2,3838.4,99,3937.4,1
O0028124,CUST06250,2026-02-28 03:43:22,Pending,Email,Card,1,1406.0,1298.3,49,1347.3,6
O0028125,CUST01384,2024-07-07 22:26:54,Completed,Referral,Card,1,58.44,49.56,99,148.56,3
O0028126,CUST00808,2026-07-17 09:26:04,Completed,Social,Wallet,1,972.08,900.15,0,900.15,4
O0028127,CUST21163,2025-11-03 00:41:02,Completed,Paid Search,COD,2,1731.49,1571.31,79,1650.31,6
O0028128,CUST04891,2025-07-17 00:30:08,Completed,Referral,COD,3,1757.77,1535.43,0,1535.43,4
O0028129,CUST15567,2025-03-12 06:33:59,Completed,Partner,Card,3,3894.52,3437.99,79,3516.99,7
O0028130,CUST21527,2024-02-01 21:04:20,Completed,Organic,COD,1,2138.58,1839.18,0,1839.18,5
O0028131,CUST20155,2025-08-21 18:57:35,Completed,Referral,NetBanking,2,2220.84,1914.92,0,1914.92,4
O0028132,CUST04954,2024-10-10 05:54:05,Completed,Paid Search,NetBanking,1,476.89,475.89,99,574.89,4
O0028133,CUST24453,2026-02-12 08:48:13,Cancelled,Referral,Card,1,1356.65,1356.65,49,1405.65,3
O0028134,CUST23793,2025-09-24 03:09:52,Completed,Email,Wallet,1,487.58,460.13,49,509.13,5
O0028135,CUST19710,2024-01-17 06:58:35,Completed,Email,UPI,1,839.49,718.52,49,767.52,5
O0028136,CUST06053,2026-02-16 04:14:46,Cancelled,Email,Wallet,1,1486.07,1456.2,79,1535.2,4
O0028137,CUST17937,2025-07-09 02:47:13,Completed,Social,UPI,2,5050.44,4002.79,99,4101.79,5
O0028138,CUST11386,2025-02-05 00:06:08,Completed,Organic,Card,1,4149.54,3887.29,0,3887.29,1
O0028139,CUST16081,2026-03-11 03:40:55,Completed,Referral,Wallet,1,334.25,285.52,79,364.52,5
O0028140,CUST18028,2026-06-14 09:11:04,Pending,Referral,COD,1,2917.44,2879.22,0,2879.22,6
O0028141,CUST19883,2024-09-24 01:46:11,Completed,Email,Wallet,4,2816.18,2294.09,99,2393.09,2
O0028142,CUST11417,2025-05-16 04:34:37,Completed,Referral,Wallet,2,3293.85,3100.4,0,3100.4,4
O0028143,CUST12630,2024-12-22 07:09:32,Completed,Social,Card,3,2867.62,2681.15,49,2730.15,3
O0028144,CUST19436,2025-08-06 12:19:57,Returned,Email,UPI,1,1598.88,1425.4,49,1474.4,4
O0028145,CUST21345,2024-08-01 13:53:00,Completed,Social,Card,1,260.33,203.73,0,203.73,2
O0028146,CUST11973,2025-11-19 20:41:13,Completed,Partner,UPI,3,8899.5,8026.43,79,8105.43,4
O0028147,CUST16184,2025-01-16 03:12:11,Completed,Social,COD,5,12007.24,10860.89,149,11009.89,2
O0028148,CUST04127,2026-05-07 13:53:18,Completed,Email,Wallet,1,3224.37,2625.6,49,2674.6,2
O0028149,CUST01480,2024-04-22 10:21:05,Returned,Partner,NetBanking,1,2918.19,2647.67,149,2796.67,5
O0028150,CUST11689,2025-12-17 20:12:00,Completed,Social,Wallet,1,44.7,41.71,149,190.71,3
O0028151,CUST09338,2025-06-07 20:58:24,Completed,Organic,Wallet,2,1971.69,1809.08,149,1958.08,1
O0028152,CUST22733,2026-03-01 13:03:03,Pending,Paid Search,NetBanking,4,2010.81,1740.88,79,1819.88,3
O0028153,CUST02741,2024-10-24 04:25:49,Completed,Partner,COD,1,112.68,99.1,0,99.1,3
O0028154,CUST09645,2026-01-05 04:56:49,Completed,Paid Search,Wallet,1,647.95,583.35,99,682.35,9
O0028155,CUST09245,2024-05-15 08:24:14,Completed,Social,Wallet,1,1405.22,1238.98,79,1317.98,1
O0028156,CUST12346,2024-12-20 15:31:22,Pending,Paid Search,Card,4,7353.65,6648.99,149,6797.99,3
O0028157,CUST23941,2024-05-24 00:31:46,Completed,Organic,COD,1,814.47,598.39,79,677.39,1
O0028158,CUST05765,2025-02-20 15:40:43,Returned,Paid Search,Wallet,1,1280.84,1136.62,99,1235.62,5
O0028159,CUST13269,2024-11-11 12:03:00,Completed,Organic,Wallet,1,609.25,554.3,49,603.3,1
O0028160,CUST24833,2024-07-20 21:18:01,Completed,Social,COD,2,1506.62,1394.92,149,1543.92,5
O0028161,CUST22360,2025-05-24 01:57:37,Completed,Email,Card,1,1807.16,1735.42,49,1784.42,5
O0028162,CUST02694,2024-11-30 03:21:29,Completed,Partner,UPI,1,972.08,799.15,79,878.15,2
O0028163,CUST06994,2025-06-09 02:02:12,Completed,Social,COD,2,932.75,927.23,49,976.23,5
O0028164,CUST20354,2024-01-28 21:17:51,Completed,Social,Wallet,2,1143.25,988.16,79,1067.16,2
O0028165,CUST00411,2025-04-14 05:46:51,Completed,Paid Search,UPI,1,608.03,608.03,49,657.03,5
O0028166,CUST15883,2024-11-25 14:29:33,Completed,Referral,COD,1,1063.53,1009.29,79,1088.29,3
O0028167,CUST20216,2024-01-17 02:50:28,Completed,Organic,UPI,2,1232.41,1045.78,149,1194.78,7
O0028168,CUST19324,2024-01-10 09:50:27,Completed,Organic,COD,2,2831.34,2540.69,99,2639.69,7
O0028169,CUST12519,2024-07-27 07:34:50,Completed,Email,Wallet,2,1139.67,974.78,49,1023.78,3
O0028170,CUST08668,2025-01-11 02:33:45,Pending,Organic,NetBanking,1,882.96,789.81,149,938.81,3
O0028171,CUST17067,2025-06-03 13:45:32,Pending,Referral,COD,1,1308.29,1182.04,79,1261.04,7
O0028172,CUST21370,2024-02-06 12:02:15,Completed,Email,UPI,1,516.2,454.2,79,533.2,3
O0028173,CUST17797,2025-07-27 08:53:32,Returned,Email,COD,3,2289.76,2130.22,99,2229.22,1
O0028174,CUST01607,2024-12-27 07:18:23,Completed,Email,Wallet,1,110.19,100.26,49,149.26,4
O0028175,CUST09582,2026-01-06 02:09:12,Completed,Referral,Wallet,1,1387.31,1209.18,79,1288.18,5
O0028176,CUST14042,2025-11-09 21:30:48,Returned,Partner,NetBanking,4,7028.1,6148.9,99,6247.9,5
O0028177,CUST24929,2024-06-13 07:26:40,Completed,Social,NetBanking,1,1629.52,1540.71,99,1639.71,1
O0028178,CUST08794,2026-07-23 08:12:23,Completed,Referral,NetBanking,1,299.5,282.64,79,361.64,4
O0028179,CUST21328,2025-04-03 05:54:06,Completed,Referral,Wallet,1,137.95,133.69,79,212.69,4
O0028180,CUST17410,2025-12-13 23:57:34,Completed,Paid Search,UPI,1,2971.66,2537.8,149,2686.8,2
O0028181,CUST15119,2026-04-08 17:12:56,Completed,Email,Card,2,2086.48,1791.54,49,1840.54,5
O0028182,CUST15278,2026-02-17 17:53:27,Completed,Partner,NetBanking,3,4940.12,4231.4,99,4330.4,2
O0028183,CUST06782,2025-11-23 20:20:51,Completed,Referral,NetBanking,1,593.87,512.75,0,512.75,3
O0028184,CUST06752,2026-03-06 21:51:56,Completed,Partner,NetBanking,2,1020.38,944.92,0,944.92,3
O0028185,CUST04605,2025-11-06 00:50:06,Completed,Email,Wallet,2,880.27,736.74,49,785.74,4
O0028186,CUST09866,2025-02-15 18:51:45,Completed,Partner,NetBanking,1,477.68,433.26,99,532.26,4
O0028187,CUST06605,2024-12-18 12:30:20,Returned,Organic,UPI,4,3173.93,2882.05,99,2981.05,2
O0028188,CUST07959,2025-02-10 18:40:14,Completed,Organic,Wallet,2,2301.02,1982.59,99,2081.59,3
O0028189,CUST05208,2025-12-10 19:02:51,Completed,Organic,COD,1,1383.42,1285.61,149,1434.61,5
O0028190,CUST12391,2025-06-10 13:24:38,Completed,Email,Wallet,1,972.48,942.04,49,991.04,4
O0028191,CUST13092,2026-02-07 05:25:11,Completed,Organic,NetBanking,3,1509.44,1377.29,99,1476.29,5
O0028192,CUST15686,2026-02-01 12:06:56,Cancelled,Organic,Card,1,1846.26,1683.42,0,1683.42,1
O0028193,CUST07179,2026-06-10 12:20:33,Completed,Social,COD,2,3310.65,2686.5,49,2735.5,5
O0028194,CUST13285,2025-08-10 00:13:30,Completed,Paid Search,UPI,1,212.54,194.39,79,273.39,4
O0028195,CUST11771,2024-10-12 16:11:31,Returned,Organic,UPI,1,1417.04,1202.93,99,1301.93,5
O0028196,CUST09805,2025-09-20 19:46:50,Completed,Social,COD,3,3025.48,2886.4,49,2935.4,7
O0028197,CUST04713,2024-01-17 16:49:26,Cancelled,Social,UPI,2,2507.5,2127.81,49,2176.81,6
O0028198,CUST04935,2025-04-30 18:47:14,Completed,Social,Card,1,132.46,132.46,149,281.46,2
O0028199,CUST20198,2024-05-07 10:43:40,Pending,Partner,UPI,1,985.82,852.64,49,901.64,3
O0028200,CUST08449,2024-07-31 10:57:10,Completed,Social,COD,2,2149.56,1838.08,99,1937.08,1
O0028201,CUST21785,2026-01-24 16:33:28,Returned,Email,COD,1,1323.15,1129.97,79,1208.97,6
O0028202,CUST06980,2025-02-28 13:39:14,Completed,Social,Card,1,1289.96,977.79,99,1076.79,2
O0028203,CUST22424,2025-12-26 23:31:01,Completed,Email,COD,2,1432.2,1269.39,79,1348.39,3
O0028204,CUST01674,2025-10-23 14:31:30,Completed,Email,UPI,4,7538.29,6374.8,79,6453.8,3
O0028205,CUST06239,2024-01-25 02:06:17,Pending,Organic,Wallet,1,1286.56,1166.91,149,1315.91,6
O0028206,CUST01780,2026-03-12 19:34:32,Completed,Social,Card,1,524.97,519.3,149,668.3,5
O0028207,CUST01234,2025-04-11 21:19:25,Completed,Organic,UPI,1,271.87,258.68,99,357.68,4
O0028208,CUST11369,2025-10-17 01:09:38,Completed,Social,Wallet,3,5395.98,5253.71,99,5352.71,2
O0028209,CUST04682,2026-04-22 14:46:06,Completed,Social,NetBanking,2,1871.11,1730.42,99,1829.42,4
O0028210,CUST21622,2024-09-06 16:44:40,Completed,Organic,Card,5,6086.34,5743.74,149,5892.74,5
O0028211,CUST11552,2024-03-21 07:52:40,Completed,Email,Wallet,1,644.98,538.75,149,687.75,3
O0028212,CUST00740,2025-06-21 03:56:17,Completed,Referral,COD,3,7237.7,6742.69,79,6821.69,2
O0028213,CUST22723,2024-01-26 06:49:07,Cancelled,Partner,COD,1,1079.97,987.42,49,1036.42,2
O0028214,CUST13381,2024-07-17 13:47:36,Pending,Email,NetBanking,1,1416.88,1153.62,0,1153.62,4
O0028215,CUST03974,2025-04-04 00:11:23,Completed,Paid Search,NetBanking,1,1388.19,1119.44,99,1218.44,3
O0028216,CUST23415,2025-11-15 02:23:07,Completed,Partner,Wallet,2,2568.36,2335.91,49,2384.91,4
O0028217,CUST10711,2025-12-14 02:42:02,Completed,Organic,Wallet,1,4473.92,4206.83,79,4285.83,6
O0028218,CUST07603,2024-04-14 08:41:41,Completed,Email,NetBanking,1,1454.94,1259.69,49,1308.69,6
O0028219,CUST14336,2025-10-19 18:30:35,Pending,Social,Wallet,1,276.25,245.67,99,344.67,6
O0028220,CUST24223,2026-08-30 05:08:00,Completed,Email,NetBanking,3,1611.94,1473.19,149,1622.19,3
O0028221,CUST12712,2025-07-04 01:50:34,Completed,Paid Search,COD,1,628.41,544.01,149,693.01,7
O0028222,CUST11655,2026-02-19 06:06:18,Completed,Email,COD,3,4194.02,3779.14,79,3858.14,2
O0028223,CUST11221,2026-04-02 09:30:15,Completed,Paid Search,Wallet,2,1796.17,1593.01,49,1642.01,4
O0028224,CUST22494,2025-08-10 07:37:59,Completed,Social,NetBanking,1,702.54,633.83,0,633.83,5
O0028225,CUST17201,2026-02-04 05:21:35,Completed,Partner,UPI,1,119.23,102.65,149,251.65,6
O0028226,CUST18819,2025-10-13 12:24:55,Cancelled,Paid Search,Wallet,1,443.43,393.54,99,492.54,3
O0028227,CUST17321,2025-06-06 15:36:12,Completed,Partner,Card,2,3312.72,2997.52,149,3146.52,4
O0028228,CUST09129,2024-12-29 08:38:47,Completed,Paid Search,Card,1,1896.18,1836.45,149,1985.45,4
O0028229,CUST22083,2025-01-22 05:28:41,Returned,Partner,NetBanking,1,379.87,315.52,49,364.52,4
O0028230,CUST04254,2025-02-14 12:54:15,Completed,Referral,COD,3,2780.2,2379.03,99,2478.03,2
O0028231,CUST08837,2025-09-04 21:39:19,Completed,Social,Card,1,795.62,611.35,99,710.35,4
O0028232,CUST19986,2025-04-29 02:25:18,Completed,Organic,Wallet,3,4586.99,3975.89,79,4054.89,7
O0028233,CUST08797,2025-04-25 14:59:46,Returned,Paid Search,Card,3,3813.33,3413.69,49,3462.69,2
O0028234,CUST24045,2025-11-04 17:05:10,Completed,Partner,Card,1,712.39,597.48,149,746.48,4
O0028235,CUST20371,2024-06-10 10:44:12,Completed,Email,COD,1,1849.62,1655.96,49,1704.96,6
O0028236,CUST14605,2025-02-23 00:21:58,Completed,Social,UPI,1,2246.82,1973.61,99,2072.61,4
O0028237,CUST09161,2025-09-29 08:09:57,Completed,Referral,Card,3,5290.09,4449.93,49,4498.93,5
O0028238,CUST23695,2026-08-09 20:53:44,Cancelled,Organic,Card,1,3467.16,3203.31,0,3203.31,3
O0028239,CUST23651,2025-07-24 03:08:30,Returned,Partner,NetBanking,1,814.76,802.38,0,802.38,7
O0028240,CUST01251,2026-06-20 13:54:10,Completed,Partner,Wallet,2,3192.13,2819.52,0,2819.52,5
O0028241,CUST12503,2025-04-28 17:04:27,Completed,Referral,NetBanking,2,1009.32,843.22,99,942.22,3
O0028242,CUST11764,2025-04-03 23:45:48,Completed,Social,Card,2,967.72,883.91,149,1032.91,4
O0028243,CUST24018,2025-12-30 04:38:46,Completed,Referral,Card,1,514.5,456.57,149,605.57,3
O0028244,CUST13484,2025-09-14 15:27:53,Completed,Email,COD,3,1728.5,1440.0,149,1589.0,4
O0028245,CUST08030,2025-01-04 08:55:35,Completed,Organic,COD,2,1386.93,1146.72,79,1225.72,7
O0028246,CUST22492,2024-08-07 02:52:22,Cancelled,Paid Search,COD,1,2726.0,2533.27,99,2632.27,4
O0028247,CUST23907,2025-02-13 00:21:10,Completed,Paid Search,Card,1,1031.22,1031.22,79,1110.22,5
O0028248,CUST18390,2024-04-11 12:23:09,Completed,Email,Wallet,2,1770.95,1515.35,99,1614.35,4
O0028249,CUST03638,2024-02-20 05:05:29,Completed,Social,COD,1,294.44,264.17,0,264.17,4
O0028250,CUST21868,2024-04-17 04:53:06,Completed,Partner,UPI,2,1879.18,1694.5,0,1694.5,4
O0028251,CUST10007,2025-03-09 02:01:40,Completed,Partner,COD,2,2482.4,2234.95,79,2313.95,3
O0028252,CUST14775,2025-09-15 14:49:49,Pending,Email,NetBanking,1,1182.6,1073.09,0,1073.09,3
O0028253,CUST12927,2025-07-04 10:45:40,Completed,Email,UPI,3,3972.5,3478.46,99,3577.46,9
O0028254,CUST19364,2025-11-30 00:55:08,Completed,Social,UPI,2,1767.63,1585.15,49,1634.15,3
O0028255,CUST20090,2026-06-09 08:09:28,Completed,Email,COD,1,1397.48,1294.77,79,1373.77,4
O0028256,CUST03301,2024-05-15 22:55:52,Cancelled,Social,Wallet,1,593.64,439.06,149,588.06,5
O0028257,CUST24110,2026-08-26 00:56:00,Completed,Organic,Card,4,5668.32,4984.94,99,5083.94,6
O0028258,CUST17539,2024-06-18 16:39:42,Returned,Referral,UPI,1,1400.48,1307.07,149,1456.07,4
O0028259,CUST12897,2025-03-03 21:49:27,Completed,Paid Search,NetBanking,2,2027.02,1767.4,79,1846.4,8
O0028260,CUST18818,2024-07-13 04:19:35,Completed,Email,UPI,1,745.31,633.59,149,782.59,5
O0028261,CUST11642,2025-10-26 07:14:07,Completed,Paid Search,NetBanking,1,396.31,288.95,79,367.95,2
O0028262,CUST24127,2024-10-11 21:39:06,Completed,Paid Search,COD,3,4306.01,3799.57,79,3878.57,6
O0028263,CUST03001,2024-05-13 13:26:25,Completed,Partner,COD,3,4825.31,3961.2,99,4060.2,2
O0028264,CUST13893,2026-08-27 12:00:40,Completed,Social,NetBanking,1,1949.38,1709.61,0,1709.61,3
O0028265,CUST04246,2026-03-07 14:28:22,Completed,Organic,NetBanking,3,3727.07,3409.0,49,3458.0,5
O0028266,CUST11197,2024-04-18 23:09:02,Completed,Paid Search,Card,2,1766.4,1738.87,149,1887.87,6
O0028267,CUST00877,2025-04-27 07:54:05,Completed,Referral,UPI,1,1497.92,1354.12,0,1354.12,5
O0028268,CUST05876,2026-01-08 22:08:01,Completed,Referral,Wallet,1,633.48,632.91,79,711.91,9
O0028269,CUST00082,2025-02-11 09:00:30,Completed,Social,UPI,4,2752.43,2505.59,0,2505.59,7
O0028270,CUST20157,2025-12-05 01:41:20,Completed,Partner,Wallet,1,441.88,392.92,99,491.92,3
O0028271,CUST10545,2026-07-25 23:12:29,Completed,Partner,COD,1,145.53,108.57,49,157.57,4
O0028272,CUST05073,2025-05-29 06:39:38,Returned,Partner,UPI,3,2759.07,2539.44,49,2588.44,4
O0028273,CUST20052,2024-11-03 09:35:27,Completed,Organic,UPI,2,4194.9,4078.02,0,4078.02,3
O0028274,CUST16653,2026-01-14 04:35:32,Cancelled,Organic,Wallet,1,2236.96,2014.61,149,2163.61,1
O0028275,CUST11925,2024-10-27 01:19:05,Completed,Social,UPI,3,3339.79,3123.73,49,3172.73,2
O0028276,CUST06273,2024-11-11 18:33:29,Completed,Email,NetBanking,1,1444.21,1427.02,79,1506.02,3
O0028277,CUST16999,2025-09-11 19:53:41,Completed,Email,NetBanking,2,2571.61,2440.34,99,2539.34,1
O0028278,CUST17965,2024-03-03 23:30:52,Completed,Partner,Card,3,5465.06,4790.1,99,4889.1,7
O0028279,CUST21774,2024-06-30 05:46:14,Completed,Referral,Wallet,4,7589.66,6911.79,149,7060.79,3
O0028280,CUST06283,2026-02-01 03:31:14,Completed,Referral,NetBanking,1,1793.04,1793.04,79,1872.04,5
O0028281,CUST12306,2025-08-26 00:39:13,Completed,Organic,UPI,2,3890.14,3325.96,149,3474.96,9
O0028282,CUST03473,2024-12-07 02:56:43,Completed,Organic,Card,2,272.45,232.64,99,331.64,5
O0028283,CUST20653,2025-08-03 03:24:53,Pending,Partner,Wallet,2,3530.49,3334.01,99,3433.01,6
O0028284,CUST04824,2024-03-01 08:33:54,Pending,Paid Search,UPI,1,785.91,614.74,149,763.74,4
O0028285,CUST23444,2024-06-16 00:31:24,Completed,Paid Search,UPI,2,4264.95,4010.26,149,4159.26,6
