campaign_touch_id,customer_id,touch_date,campaign_name,touch_channel,delivered,opened,clicked,converted,spend
CAMP04456,CUST16210,2024-05-29T00:00:00,Winback,SMS,1,0,0,0,3.91
CAMP04457,CUST21051,2026-07-25T00:00:00,Festive Burst,SMS,1,0,0,0,4.61
CAMP04458,CUST06014,2026-03-29T00:00:00,Spring Growth,Email,0,0,0,0,7.22
CAMP04459,CUST13431,2025-10-12T00:00:00,Spring Growth,Ads,1,0,0,0,1.97
CAMP04460,CUST01755,2024-07-24T00:00:00,Summer Sale,Ads,1,1,0,0,6.27
CAMP04461,CUST10030,2026-05-02T00:00:00,Spring Growth,Ads,1,1,0,0,4.14
CAMP04462,CUST10748,2026-05-03T00:00:00,Retention Plus,Push,1,0,0,0,6.98
CAMP04463,CUST24714,2025-10-23T00:00:00,Summer Sale,Push,1,0,0,0,2.05
CAMP04464,CUST24354,2026-04-23T00:00:00,Spring Growth,Email,1,0,0,0,3.72
CAMP04465,CUST06102,2025-04-25T00:00:00,Winback,Push,1,0,0,0,4.92
CAMP04466,CUST01779,2024-11-03T00:00:00,Festive Burst,Ads,1,0,0,0,4.33
CAMP04467,CUST24506,2024-01-06T00:00:00,Festive Burst,Push,1,0,0,0,7.38
CAMP04468,CUST08948,2025-09-25T00:00:00,Festive Burst,Ads,1,1,0,0,0.56
CAMP04469,CUST17393,2026-01-14T00:00:00,Festive Burst,Email,1,1,1,1,0.27
CAMP04470,CUST17336,2024-09-07T00:00:00,Festive Burst,Push,1,0,0,0,5.08
CAMP04471,CUST21813,2025-03-08T00:00:00,Retention Plus,Push,1,0,0,0,2.73
CAMP04472,CUST00576,2025-04-06T00:00:00,Cross-Sell Boost,Email,1,1,0,0,0.86
CAMP04473,CUST22224,2026-06-01T00:00:00,Retention Plus,Ads,1,0,0,0,4.59
CAMP04474,CUST17207,2026-01-05T00:00:00,Festive Burst,Email,1,1,0,0,2.81
CAMP04475,CUST09876,2024-09-13T00:00:00,Summer Sale,Email,1,1,0,0,2.38
CAMP04476,CUST10379,2024-06-11T00:00:00,Festive Burst,Push,1,0,0,0,2.67
CAMP04477,CUST14928,2025-08-24T00:00:00,Winback,SMS,0,0,0,0,2.21
CAMP04478,CUST11904,2025-04-03T00:00:00,Cross-Sell Boost,Email,1,1,0,0,2.32
CAMP04479,CUST03854,2026-08-23T00:00:00,Spring Growth,Push,1,1,1,0,4.04
CAMP04480,CUST18328,2024-09-12T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,4.0
CAMP04481,CUST02691,2025-06-19T00:00:00,Festive Burst,Email,1,1,1,1,7.49
CAMP04482,CUST12834,2025-12-14T00:00:00,Spring Growth,Push,1,0,0,0,0.81
CAMP04483,CUST16204,2025-03-07T00:00:00,Cross-Sell Boost,Email,1,1,0,0,6.72
CAMP04484,CUST05570,2025-04-08T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.4
CAMP04485,CUST06232,2024-05-08T00:00:00,Retention Plus,SMS,1,1,0,0,3.46
CAMP04486,CUST14578,2024-06-23T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,0.69
CAMP04487,CUST14884,2024-12-28T00:00:00,Summer Sale,Ads,1,0,0,0,4.64
CAMP04488,CUST18010,2024-08-29T00:00:00,Spring Growth,Email,1,0,0,0,7.34
CAMP04489,CUST15847,2025-11-24T00:00:00,Cross-Sell Boost,Email,1,1,0,0,2.24
CAMP04490,CUST21321,2025-06-12T00:00:00,Retention Plus,SMS,1,1,0,0,4.34
CAMP04491,CUST00648,2025-12-01T00:00:00,Festive Burst,Ads,1,1,1,0,4.01
CAMP04492,CUST08731,2026-01-08T00:00:00,Summer Sale,SMS,1,0,0,0,0.65
CAMP04493,CUST06260,2025-06-14T00:00:00,Spring Growth,Ads,1,0,0,0,2.6
CAMP04494,CUST02805,2024-04-15T00:00:00,Retention Plus,SMS,1,1,0,0,5.67
CAMP04495,CUST05735,2024-02-29T00:00:00,Spring Growth,Email,1,1,1,0,7.44
CAMP04496,CUST20616,2026-04-27T00:00:00,Festive Burst,Email,1,1,0,0,4.23
CAMP04497,CUST22647,2026-03-31T00:00:00,Festive Burst,Push,1,0,0,0,5.53
CAMP04498,CUST08014,2026-06-22T00:00:00,Festive Burst,Ads,1,0,0,0,0.88
CAMP04499,CUST24894,2024-02-08T00:00:00,Festive Burst,Push,1,0,0,0,0.47
CAMP04500,CUST01203,2025-04-13T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.78
CAMP04501,CUST08012,2024-05-09T00:00:00,Retention Plus,SMS,1,0,0,0,0.22
CAMP04502,CUST00020,2024-02-06T00:00:00,Cross-Sell Boost,Email,1,1,1,1,2.96
CAMP04503,CUST14179,2024-08-29T00:00:00,Spring Growth,SMS,1,0,0,0,7.36
CAMP04504,CUST16018,2024-12-15T00:00:00,Summer Sale,Ads,0,0,0,0,4.37
CAMP04505,CUST14440,2026-04-30T00:00:00,Retention Plus,Email,1,1,0,0,0.59
CAMP04506,CUST19231,2024-05-13T00:00:00,Cross-Sell Boost,Email,1,1,0,0,1.84
CAMP04507,CUST20164,2025-05-26T00:00:00,Summer Sale,Push,1,1,0,0,3.09
CAMP04508,CUST01858,2024-04-01T00:00:00,Spring Growth,Email,1,0,0,0,1.63
CAMP04509,CUST09303,2024-11-17T00:00:00,Winback,SMS,1,0,0,0,3.68
CAMP04510,CUST20664,2026-08-21T00:00:00,Spring Growth,SMS,1,0,0,0,2.39
CAMP04511,CUST04658,2026-08-31T00:00:00,Winback,Email,1,0,0,0,1.32
CAMP04512,CUST05175,2025-01-30T00:00:00,Summer Sale,Push,1,0,0,0,7.46
CAMP04513,CUST07767,2024-12-05T00:00:00,Retention Plus,Email,0,0,0,0,4.43
CAMP04514,CUST00240,2025-09-16T00:00:00,Spring Growth,Email,1,1,0,0,6.32
CAMP04515,CUST03299,2024-04-28T00:00:00,Winback,Ads,1,0,0,0,4.46
CAMP04516,CUST09832,2025-04-20T00:00:00,Festive Burst,SMS,1,1,0,0,3.04
CAMP04517,CUST24531,2026-06-19T00:00:00,Summer Sale,Ads,1,0,0,0,4.25
CAMP04518,CUST21819,2025-12-18T00:00:00,Festive Burst,Push,1,1,0,0,5.9
CAMP04519,CUST03504,2024-02-11T00:00:00,Winback,Push,1,0,0,0,2.83
CAMP04520,CUST23422,2025-11-01T00:00:00,Cross-Sell Boost,Email,1,1,0,0,4.92
CAMP04521,CUST07431,2025-01-11T00:00:00,Festive Burst,SMS,1,0,0,0,1.86
CAMP04522,CUST02305,2025-01-13T00:00:00,Retention Plus,Email,1,1,0,0,7.02
CAMP04523,CUST20352,2025-02-05T00:00:00,Spring Growth,Push,1,0,0,0,3.9
CAMP04524,CUST23689,2024-07-12T00:00:00,Winback,SMS,1,1,0,0,6.48
CAMP04525,CUST10822,2025-03-16T00:00:00,Winback,Email,1,1,1,0,5.95
CAMP04526,CUST11846,2024-09-13T00:00:00,Spring Growth,Push,1,0,0,0,2.82
CAMP04527,CUST24026,2025-03-19T00:00:00,Summer Sale,SMS,1,0,0,0,2.96
CAMP04528,CUST06306,2025-01-16T00:00:00,Winback,Email,1,1,0,0,4.16
CAMP04529,CUST01087,2026-02-13T00:00:00,Winback,Push,1,0,0,0,4.64
CAMP04530,CUST24336,2026-03-07T00:00:00,Spring Growth,Ads,1,0,0,0,4.0
CAMP04531,CUST20829,2026-04-19T00:00:00,Retention Plus,Push,1,0,0,0,4.69
CAMP04532,CUST01875,2025-09-28T00:00:00,Spring Growth,SMS,1,0,0,0,2.85
CAMP04533,CUST05238,2024-12-09T00:00:00,Retention Plus,Ads,1,1,0,0,0.5
CAMP04534,CUST03967,2025-02-02T00:00:00,Summer Sale,SMS,1,0,0,0,2.9
CAMP04535,CUST06487,2025-10-20T00:00:00,Summer Sale,Email,1,1,0,0,3.36
CAMP04536,CUST19615,2024-02-04T00:00:00,Festive Burst,SMS,1,0,0,0,6.73
CAMP04537,CUST09682,2025-01-08T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,5.14
CAMP04538,CUST04117,2025-02-17T00:00:00,Summer Sale,Email,1,0,0,0,4.68
CAMP04539,CUST01515,2026-02-09T00:00:00,Festive Burst,Ads,1,1,1,0,5.49
CAMP04540,CUST03017,2024-06-16T00:00:00,Summer Sale,Ads,1,1,1,0,4.91
CAMP04541,CUST19539,2025-06-03T00:00:00,Spring Growth,Ads,1,0,0,0,5.62
CAMP04542,CUST01611,2025-05-18T00:00:00,Winback,SMS,1,0,0,0,3.32
CAMP04543,CUST16980,2026-03-14T00:00:00,Retention Plus,Ads,1,1,1,0,3.95
CAMP04544,CUST19882,2024-09-28T00:00:00,Spring Growth,Ads,1,0,0,0,4.06
CAMP04545,CUST24857,2024-08-22T00:00:00,Festive Burst,Email,1,1,0,0,5.57
CAMP04546,CUST02552,2024-09-14T00:00:00,Retention Plus,Email,1,1,1,0,6.72
CAMP04547,CUST05629,2024-10-14T00:00:00,Winback,Push,0,0,0,0,1.56
CAMP04548,CUST00857,2025-02-08T00:00:00,Festive Burst,Push,1,0,0,0,1.16
CAMP04549,CUST21763,2024-04-14T00:00:00,Retention Plus,Push,1,0,0,0,2.02
CAMP04550,CUST17256,2026-07-24T00:00:00,Summer Sale,Ads,1,0,0,0,2.95
CAMP04551,CUST16051,2026-02-07T00:00:00,Cross-Sell Boost,Push,1,1,0,0,4.82
CAMP04552,CUST08542,2025-06-13T00:00:00,Winback,Email,1,1,0,0,2.0
CAMP04553,CUST17163,2025-09-16T00:00:00,Spring Growth,Email,1,0,0,0,3.39
CAMP04554,CUST13955,2024-02-06T00:00:00,Festive Burst,Ads,1,0,0,0,2.86
CAMP04555,CUST02517,2024-10-10T00:00:00,Retention Plus,Ads,1,1,0,0,5.53
CAMP04556,CUST21172,2025-02-20T00:00:00,Retention Plus,Email,1,1,1,0,7.25
CAMP04557,CUST21722,2025-06-23T00:00:00,Festive Burst,Email,1,0,0,0,3.06
CAMP04558,CUST19685,2024-07-01T00:00:00,Spring Growth,Email,1,1,1,0,7.42
CAMP04559,CUST11714,2025-12-04T00:00:00,Festive Burst,SMS,1,0,0,0,6.87
CAMP04560,CUST06072,2024-02-26T00:00:00,Summer Sale,Ads,1,0,0,0,0.62
CAMP04561,CUST00471,2024-04-20T00:00:00,Festive Burst,Push,1,1,0,0,3.73
CAMP04562,CUST02674,2026-05-16T00:00:00,Summer Sale,Ads,1,0,0,0,3.39
CAMP04563,CUST13636,2026-03-16T00:00:00,Summer Sale,Ads,1,0,0,0,6.79
CAMP04564,CUST07039,2026-02-19T00:00:00,Winback,Push,1,0,0,0,3.84
CAMP04565,CUST00593,2025-08-18T00:00:00,Spring Growth,Push,1,1,0,0,6.32
CAMP04566,CUST23741,2025-01-21T00:00:00,Spring Growth,Email,1,1,0,0,3.01
CAMP04567,CUST13641,2025-01-27T00:00:00,Festive Burst,Email,1,0,0,0,5.79
CAMP04568,CUST01745,2024-01-22T00:00:00,Summer Sale,Email,1,1,0,0,0.35
CAMP04569,CUST12042,2025-03-21T00:00:00,Festive Burst,Push,1,0,0,0,0.39
CAMP04570,CUST05913,2024-08-06T00:00:00,Festive Burst,Ads,1,0,0,0,4.33
CAMP04571,CUST20824,2025-09-29T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,7.16
CAMP04572,CUST07890,2025-08-04T00:00:00,Winback,Push,1,0,0,0,3.74
CAMP04573,CUST17379,2025-10-31T00:00:00,Retention Plus,Push,1,0,0,0,0.98
CAMP04574,CUST19318,2024-10-03T00:00:00,Spring Growth,Ads,1,0,0,0,3.18
CAMP04575,CUST13089,2025-05-01T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,4.86
CAMP04576,CUST23047,2024-08-24T00:00:00,Spring Growth,Ads,1,0,0,0,3.5
CAMP04577,CUST22021,2026-05-05T00:00:00,Spring Growth,Ads,1,1,1,0,3.1
CAMP04578,CUST13579,2025-07-28T00:00:00,Summer Sale,Push,1,0,0,0,2.08
CAMP04579,CUST16984,2024-07-23T00:00:00,Summer Sale,Email,1,0,0,0,6.92
CAMP04580,CUST18465,2024-10-17T00:00:00,Spring Growth,Push,1,0,0,0,3.42
CAMP04581,CUST06104,2025-02-16T00:00:00,Cross-Sell Boost,Push,1,0,0,0,2.78
CAMP04582,CUST23170,2025-06-18T00:00:00,Summer Sale,SMS,1,0,0,0,1.22
CAMP04583,CUST24636,2025-04-12T00:00:00,Cross-Sell Boost,Email,1,1,0,0,3.98
CAMP04584,CUST08120,2026-04-10T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.31
CAMP04585,CUST15368,2025-04-29T00:00:00,Festive Burst,Push,1,1,0,0,1.42
CAMP04586,CUST00498,2026-05-06T00:00:00,Festive Burst,SMS,0,0,0,0,2.45
CAMP04587,CUST16377,2026-05-02T00:00:00,Winback,Email,1,1,1,0,0.4
CAMP04588,CUST12038,2026-01-13T00:00:00,Summer Sale,Ads,1,0,0,0,1.39
CAMP04589,CUST04436,2025-02-06T00:00:00,Festive Burst,SMS,1,0,0,0,6.09
CAMP04590,CUST05854,2024-06-02T00:00:00,Winback,Push,1,0,0,0,4.65
CAMP04591,CUST01909,2025-01-17T00:00:00,Spring Growth,Ads,1,0,0,0,4.63
CAMP04592,CUST18689,2026-04-12T00:00:00,Festive Burst,Ads,1,1,0,0,6.62
CAMP04593,CUST02757,2026-01-19T00:00:00,Spring Growth,Push,1,1,0,0,0.48
CAMP04594,CUST08686,2025-07-23T00:00:00,Spring Growth,Email,1,0,0,0,2.32
CAMP04595,CUST22770,2024-07-07T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.93
CAMP04596,CUST06234,2024-01-28T00:00:00,Summer Sale,Ads,1,1,0,0,4.57
CAMP04597,CUST12253,2024-12-21T00:00:00,Retention Plus,SMS,0,0,0,0,1.47
CAMP04598,CUST08972,2025-06-06T00:00:00,Winback,Push,1,0,0,0,6.54
CAMP04599,CUST20354,2025-09-25T00:00:00,Spring Growth,Push,1,0,0,0,3.35
CAMP04600,CUST00789,2025-02-28T00:00:00,Festive Burst,Ads,1,0,0,0,3.93
CAMP04601,CUST02119,2026-03-02T00:00:00,Spring Growth,Email,1,0,0,0,5.68
CAMP04602,CUST22365,2024-06-05T00:00:00,Summer Sale,Push,1,0,0,0,5.05
CAMP04603,CUST00077,2025-04-11T00:00:00,Festive Burst,Push,1,0,0,0,0.99
CAMP04604,CUST08128,2024-08-07T00:00:00,Festive Burst,Email,1,1,0,0,2.41
CAMP04605,CUST16847,2025-07-21T00:00:00,Festive Burst,SMS,1,1,0,0,1.77
CAMP04606,CUST00881,2026-07-30T00:00:00,Summer Sale,SMS,1,0,0,0,1.82
CAMP04607,CUST18194,2024-06-26T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.73
CAMP04608,CUST12285,2024-05-28T00:00:00,Retention Plus,SMS,1,1,0,0,0.29
CAMP04609,CUST09100,2026-02-06T00:00:00,Spring Growth,Email,1,1,0,0,4.84
CAMP04610,CUST07447,2025-06-30T00:00:00,Retention Plus,Email,1,1,0,0,1.14
CAMP04611,CUST21863,2025-05-17T00:00:00,Winback,Push,1,1,0,0,6.94
CAMP04612,CUST13404,2025-12-05T00:00:00,Festive Burst,SMS,1,0,0,0,6.61
CAMP04613,CUST12218,2025-06-21T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,6.18
CAMP04614,CUST06053,2024-11-01T00:00:00,Retention Plus,Email,1,1,1,0,4.27
CAMP04615,CUST05282,2025-08-01T00:00:00,Cross-Sell Boost,Push,1,0,0,0,2.84
CAMP04616,CUST20057,2024-05-08T00:00:00,Retention Plus,Push,1,0,0,0,6.0
CAMP04617,CUST01961,2024-03-26T00:00:00,Festive Burst,SMS,1,0,0,0,3.38
CAMP04618,CUST12771,2025-08-12T00:00:00,Spring Growth,Ads,1,1,0,0,4.33
CAMP04619,CUST09891,2026-01-29T00:00:00,Spring Growth,Push,1,0,0,0,2.7
CAMP04620,CUST03623,2026-05-23T00:00:00,Retention Plus,Push,1,0,0,0,4.84
CAMP04621,CUST08524,2025-02-12T00:00:00,Festive Burst,Ads,1,1,1,0,4.41
CAMP04622,CUST04181,2025-07-15T00:00:00,Winback,Ads,1,0,0,0,7.18
CAMP04623,CUST13925,2026-02-11T00:00:00,Winback,SMS,1,0,0,0,0.58
CAMP04624,CUST07867,2024-01-15T00:00:00,Winback,Email,1,1,0,0,6.47
CAMP04625,CUST24512,2024-08-11T00:00:00,Summer Sale,Push,1,0,0,0,4.74
CAMP04626,CUST23495,2024-10-15T00:00:00,Retention Plus,Push,1,0,0,0,5.22
CAMP04627,CUST03618,2025-01-21T00:00:00,Festive Burst,SMS,1,0,0,0,4.68
CAMP04628,CUST09323,2025-07-09T00:00:00,Spring Growth,SMS,1,0,0,0,5.25
CAMP04629,CUST23783,2026-05-25T00:00:00,Spring Growth,Ads,1,0,0,0,2.68
CAMP04630,CUST24619,2025-08-31T00:00:00,Summer Sale,SMS,1,0,0,0,4.08
CAMP04631,CUST07328,2024-01-23T00:00:00,Festive Burst,Email,1,1,0,0,2.74
CAMP04632,CUST09338,2024-04-20T00:00:00,Spring Growth,Email,1,0,0,0,3.37
CAMP04633,CUST16631,2026-06-10T00:00:00,Retention Plus,Email,1,0,0,0,5.05
CAMP04634,CUST16103,2025-01-06T00:00:00,Winback,Ads,1,1,1,0,3.41
CAMP04635,CUST21876,2025-04-21T00:00:00,Cross-Sell Boost,Email,1,1,0,0,6.72
CAMP04636,CUST17316,2025-06-16T00:00:00,Winback,Ads,1,0,0,0,1.31
CAMP04637,CUST22184,2025-10-11T00:00:00,Winback,Push,1,0,0,0,0.26
CAMP04638,CUST09191,2026-05-25T00:00:00,Summer Sale,SMS,1,1,0,0,2.25
CAMP04639,CUST04869,2024-05-04T00:00:00,Festive Burst,Ads,1,0,0,0,6.86
CAMP04640,CUST15556,2025-12-11T00:00:00,Spring Growth,SMS,1,0,0,0,1.16
CAMP04641,CUST23988,2025-03-05T00:00:00,Retention Plus,Email,1,0,0,0,6.29
CAMP04642,CUST16663,2026-08-28T00:00:00,Winback,SMS,1,0,0,0,2.32
CAMP04643,CUST17422,2025-04-18T00:00:00,Cross-Sell Boost,Email,1,1,1,0,5.51
CAMP04644,CUST01802,2024-06-26T00:00:00,Festive Burst,Ads,1,0,0,0,2.29
CAMP04645,CUST24424,2025-02-09T00:00:00,Summer Sale,SMS,1,0,0,0,3.07
CAMP04646,CUST02586,2026-04-23T00:00:00,Winback,SMS,1,0,0,0,1.14
CAMP04647,CUST01981,2024-03-25T00:00:00,Cross-Sell Boost,Email,1,1,1,0,1.92
CAMP04648,CUST01830,2025-12-07T00:00:00,Winback,SMS,1,0,0,0,2.65
CAMP04649,CUST08948,2025-03-18T00:00:00,Retention Plus,SMS,1,1,1,0,4.93
CAMP04650,CUST05808,2025-08-06T00:00:00,Spring Growth,SMS,1,0,0,0,2.71
CAMP04651,CUST13730,2024-06-23T00:00:00,Cross-Sell Boost,Email,1,1,0,0,0.26
CAMP04652,CUST00154,2026-06-04T00:00:00,Summer Sale,Push,1,1,1,0,6.85
CAMP04653,CUST22509,2025-11-18T00:00:00,Cross-Sell Boost,Push,1,0,0,0,0.58
CAMP04654,CUST07687,2025-11-26T00:00:00,Spring Growth,Email,1,1,0,0,6.62
CAMP04655,CUST10696,2026-08-28T00:00:00,Winback,Push,1,0,0,0,5.96
CAMP04656,CUST08743,2025-08-17T00:00:00,Spring Growth,Push,1,1,0,0,0.83
CAMP04657,CUST03926,2024-11-02T00:00:00,Retention Plus,Push,1,1,1,0,3.51
CAMP04658,CUST20756,2025-10-15T00:00:00,Summer Sale,Ads,1,0,0,0,3.33
CAMP04659,CUST07484,2025-01-16T00:00:00,Winback,Email,1,1,0,0,4.4
CAMP04660,CUST08923,2026-08-21T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.82
CAMP04661,CUST15727,2025-11-04T00:00:00,Spring Growth,Push,1,0,0,0,3.14
CAMP04662,CUST19654,2024-04-21T00:00:00,Spring Growth,SMS,1,1,0,0,6.66
CAMP04663,CUST20373,2025-07-27T00:00:00,Winback,SMS,1,0,0,0,2.52
CAMP04664,CUST21150,2026-07-28T00:00:00,Cross-Sell Boost,Email,1,0,0,0,1.65
CAMP04665,CUST11470,2024-03-31T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,3.46
CAMP04666,CUST03080,2024-09-16T00:00:00,Retention Plus,Email,1,1,0,0,1.54
CAMP04667,CUST11274,2025-07-18T00:00:00,Summer Sale,Ads,1,0,0,0,5.6
CAMP04668,CUST01500,2025-06-21T00:00:00,Festive Burst,SMS,1,0,0,0,2.68
CAMP04669,CUST24343,2026-02-01T00:00:00,Festive Burst,Push,1,1,1,0,1.59
CAMP04670,CUST22651,2024-03-18T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,7.01
CAMP04671,CUST03032,2024-07-29T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.37
CAMP04672,CUST03195,2026-05-31T00:00:00,Retention Plus,SMS,1,0,0,0,0.68
CAMP04673,CUST03759,2026-05-18T00:00:00,Retention Plus,Ads,1,0,0,0,5.04
CAMP04674,CUST11923,2024-06-22T00:00:00,Spring Growth,SMS,1,0,0,0,1.42
CAMP04675,CUST08439,2025-10-25T00:00:00,Winback,Push,1,0,0,0,3.45
CAMP04676,CUST08320,2026-03-25T00:00:00,Retention Plus,Push,1,1,0,0,3.37
CAMP04677,CUST14415,2024-05-11T00:00:00,Spring Growth,Push,1,0,0,0,2.61
CAMP04678,CUST16310,2025-06-03T00:00:00,Winback,Email,1,0,0,0,1.27
CAMP04679,CUST19696,2026-03-20T00:00:00,Retention Plus,Push,1,0,0,0,2.29
CAMP04680,CUST13905,2024-05-30T00:00:00,Retention Plus,Ads,1,1,1,0,6.79
CAMP04681,CUST24355,2024-06-20T00:00:00,Summer Sale,Ads,1,0,0,0,2.41
CAMP04682,CUST02642,2025-07-09T00:00:00,Spring Growth,SMS,1,0,0,0,6.28
CAMP04683,CUST11654,2026-08-21T00:00:00,Festive Burst,Push,1,0,0,0,2.75
CAMP04684,CUST19057,2024-03-06T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,5.5
CAMP04685,CUST23790,2025-03-28T00:00:00,Retention Plus,Ads,0,0,0,0,5.33
CAMP04686,CUST09243,2025-11-13T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.91
CAMP04687,CUST13859,2025-09-13T00:00:00,Retention Plus,Ads,1,1,0,0,2.18
CAMP04688,CUST01428,2025-08-22T00:00:00,Retention Plus,Push,1,0,0,0,2.96
CAMP04689,CUST11573,2025-07-04T00:00:00,Spring Growth,SMS,1,0,0,0,0.27
CAMP04690,CUST14648,2024-09-04T00:00:00,Winback,Email,1,1,1,0,5.66
CAMP04691,CUST05786,2025-05-08T00:00:00,Winback,SMS,1,0,0,0,3.78
CAMP04692,CUST09524,2026-04-27T00:00:00,Festive Burst,Ads,1,1,1,1,5.1
CAMP04693,CUST22187,2024-01-25T00:00:00,Festive Burst,SMS,1,1,0,0,1.42
CAMP04694,CUST18147,2024-02-15T00:00:00,Winback,Email,1,0,0,0,2.1
CAMP04695,CUST02014,2024-11-09T00:00:00,Retention Plus,SMS,1,0,0,0,4.3
CAMP04696,CUST06877,2025-10-17T00:00:00,Retention Plus,Push,1,0,0,0,6.11
CAMP04697,CUST05948,2025-04-27T00:00:00,Summer Sale,Push,1,0,0,0,3.83
CAMP04698,CUST03654,2024-05-06T00:00:00,Retention Plus,Push,1,0,0,0,2.21
CAMP04699,CUST15936,2025-12-05T00:00:00,Festive Burst,Push,1,0,0,0,3.55
CAMP04700,CUST23394,2024-06-10T00:00:00,Festive Burst,Email,1,1,0,0,6.24
CAMP04701,CUST16077,2024-01-09T00:00:00,Festive Burst,Ads,1,1,1,0,3.41
CAMP04702,CUST22712,2025-02-17T00:00:00,Summer Sale,SMS,1,0,0,0,1.33
CAMP04703,CUST01108,2025-06-20T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,0.47
CAMP04704,CUST01610,2025-08-02T00:00:00,Spring Growth,Email,1,1,0,0,5.84
CAMP04705,CUST03295,2025-02-28T00:00:00,Winback,SMS,1,1,0,0,5.44
CAMP04706,CUST15939,2026-01-10T00:00:00,Festive Burst,Push,1,1,0,0,3.97
CAMP04707,CUST11465,2026-05-16T00:00:00,Winback,Push,1,1,0,0,3.5
CAMP04708,CUST02764,2026-07-09T00:00:00,Summer Sale,SMS,1,0,0,0,5.75
CAMP04709,CUST05061,2025-08-26T00:00:00,Summer Sale,Email,1,1,1,0,6.44
CAMP04710,CUST24153,2025-04-15T00:00:00,Winback,Email,1,0,0,0,0.75
CAMP04711,CUST20200,2024-08-16T00:00:00,Cross-Sell Boost,Email,1,1,1,0,2.66
CAMP04712,CUST23753,2024-08-11T00:00:00,Retention Plus,Push,1,0,0,0,4.68
CAMP04713,CUST09088,2024-11-13T00:00:00,Retention Plus,Push,1,0,0,0,6.0
CAMP04714,CUST02243,2026-01-08T00:00:00,Festive Burst,Email,1,0,0,0,4.29
CAMP04715,CUST24164,2025-04-21T00:00:00,Festive Burst,SMS,1,0,0,0,4.05
CAMP04716,CUST07366,2025-01-23T00:00:00,Retention Plus,SMS,1,1,1,0,3.68
CAMP04717,CUST21595,2026-03-02T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,3.18
CAMP04718,CUST08252,2024-04-01T00:00:00,Cross-Sell Boost,SMS,1,1,1,0,5.66
CAMP04719,CUST19942,2025-09-15T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,5.54
CAMP04720,CUST22096,2024-02-12T00:00:00,Spring Growth,Push,1,0,0,0,4.86
CAMP04721,CUST06035,2024-11-27T00:00:00,Retention Plus,Ads,1,1,0,0,1.1
CAMP04722,CUST00055,2026-04-17T00:00:00,Retention Plus,Push,1,0,0,0,4.51
CAMP04723,CUST20042,2025-04-02T00:00:00,Festive Burst,Ads,1,0,0,0,4.19
CAMP04724,CUST16379,2026-07-19T00:00:00,Summer Sale,Push,1,0,0,0,0.41
CAMP04725,CUST18529,2024-01-05T00:00:00,Summer Sale,Ads,1,1,0,0,6.77
CAMP04726,CUST12115,2024-04-17T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.98
CAMP04727,CUST18769,2026-07-26T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,2.1
CAMP04728,CUST01660,2026-02-14T00:00:00,Retention Plus,Push,1,0,0,0,5.32
CAMP04729,CUST01406,2025-03-26T00:00:00,Festive Burst,Push,0,0,0,0,3.71
CAMP04730,CUST03839,2025-09-02T00:00:00,Retention Plus,Ads,1,0,0,0,5.82
CAMP04731,CUST12932,2024-05-19T00:00:00,Summer Sale,Email,1,1,0,0,3.99
CAMP04732,CUST24824,2024-06-13T00:00:00,Spring Growth,SMS,1,0,0,0,3.45
CAMP04733,CUST14387,2024-10-28T00:00:00,Winback,Ads,1,0,0,0,3.59
CAMP04734,CUST14382,2026-05-26T00:00:00,Summer Sale,Email,1,0,0,0,3.07
CAMP04735,CUST19850,2025-06-20T00:00:00,Summer Sale,Email,1,0,0,0,4.42
CAMP04736,CUST09589,2026-02-25T00:00:00,Winback,Ads,0,0,0,0,3.83
CAMP04737,CUST20043,2025-06-18T00:00:00,Spring Growth,SMS,1,0,0,0,3.28
CAMP04738,CUST12184,2025-03-19T00:00:00,Retention Plus,Email,1,1,0,0,0.76
CAMP04739,CUST02928,2024-11-03T00:00:00,Summer Sale,Push,1,1,0,0,6.97
CAMP04740,CUST09517,2024-09-12T00:00:00,Spring Growth,Push,1,0,0,0,1.89
CAMP04741,CUST05687,2024-07-27T00:00:00,Retention Plus,Push,1,0,0,0,1.57
CAMP04742,CUST06996,2025-09-04T00:00:00,Festive Burst,SMS,1,1,1,0,5.11
